index,value
1816,453.13330
1817,452.95331
1818,452.77332
1819,452.59332
1820,452.41333
1821,452.23334
1822,452.05334
1823,451.87335
1824,451.69336
1825,451.51337
1826,451.33337
1827,451.15338
1828,450.97339
1829,450.79340
1830,450.61340
1831,450.43341
1832,450.25342
1833,450.07343
1834,449.89343
1835,449.71344
1836,449.53345
1837,449.35345
1838,449.17346
1839,448.99347
1840,448.81348
1841,448.63348
1842,448.45349
1843,448.27350
1844,448.09351
1845,447.91351
1846,447.73352
1847,447.55353
1848,447.37354
1849,447.19354
1850,447.01355
1851,446.83356
1852,446.65356
1853,446.47357
1854,446.29358
1855,446.11359
1856,445.93359
1857,445.75360
1858,445.57361
1859,445.39362
1860,445.21362
1861,445.03363
1862,444.85364
1863,444.67365
1864,444.49365
1865,444.31366
1866,444.13367
1867,443.95367
1868,443.77368
1869,443.59369
1870,443.41370
1871,443.23370
