index,value0,value1
9080,441.0511169434,445.1268615723
9081,441.0827636719,445.1757812500
9082,441.1144104004,445.2247009277
9083,441.1460571289,445.2736206055
9084,441.1777038574,445.3225402832
9085,441.2093505859,445.3714599609
9086,441.2409973145,445.4203796387
9087,441.2726440430,445.4692993164
9088,441.3042907715,445.5182189941
9089,441.3359375000,445.5671386719
9090,441.3675842285,445.6160583496
9091,441.3992309570,445.6649780273
9092,441.4308776855,445.7138977051
9093,441.4625244141,445.7628173828
9094,441.4941711426,445.8117370605
9095,441.5258178711,445.8606567383
9096,441.5574645996,445.9095764160
9097,441.5891113281,445.9584960938
9098,441.6207580566,446.0074157715
9099,441.6495361328,446.0563354492
9100,441.6783142090,446.1052551270
9101,441.7070922852,446.1541748047
9102,441.7358703613,446.2030944824
9103,441.7646484375,446.2520141602
9104,441.7934265137,446.3009338379
9105,441.8222045898,446.3498535156
9106,441.8509826660,446.3987731934
9107,441.8797607422,446.4476928711
9108,441.9085388184,446.4966125488
9109,441.9373168945,446.5455322266
9110,441.9660949707,446.5944519043
9111,441.9948730469,446.6433715820
9112,442.0236511230,446.6922912598
9113,442.0524291992,446.7441101074
9114,442.0812072754,446.7959289551
9115,442.1099853516,446.8477478027
9116,442.1387634277,446.8995666504
9117,442.1675415039,446.9513854980
9118,442.1963195801,447.0032043457
9119,442.2250976562,447.0550231934
9120,442.2538757324,447.1068420410
9121,442.2826538086,447.1586608887
9122,442.3114318848,447.2104797363
9123,442.3402099609,447.2622985840
9124,442.3689880371,447.3141174316
9125,442.3977661133,447.3659362793
9126,442.4265441895,447.4177551270
9127,442.4553222656,447.4695739746
9128,442.4841003418,447.5213928223
9129,442.5128784180,447.5732116699
9130,442.5416564941,447.6250305176
9131,442.5704345703,447.6768493652
9132,442.5992126465,447.7286682129
9133,442.6279907227,447.7804870605
9134,442.6740417480,447.8323059082
9135,442.7200927734,447.8841247559
9136,442.7661437988,447.9359436035
9137,442.8121948242,447.9877624512
9138,442.8582458496,448.0395812988
9139,442.9042968750,448.0914001465
9140,442.9503479004,448.1432189941
9141,442.9963989258,448.1950378418
9142,443.0424499512,448.2468566895
9143,443.0885009766,448.2986755371
9144,443.1345520020,448.3504943848
9145,443.1806030273,448.4023132324
9146,443.2266540527,448.4541320801
9147,443.2727050781,448.5059509277
9148,443.3187561035,448.5577697754
9149,443.3648071289,448.6066894531
9150,443.4108581543,448.6556091309
9151,443.4569091797,448.7045288086
9152,443.5029602051,448.7534484863
9153,443.5490112305,448.8023681641
9154,443.5950622559,448.8512878418
9155,443.6411132812,448.9002075195
9156,443.6871643066,448.9491271973
9157,443.7332153320,448.9980468750
9158,443.7792663574,449.0469665527
9159,443.8253173828,449.0958862305
9160,443.8713684082,449.1448059082
9161,443.9174194336,449.1937255859
9162,443.9634704590,449.2426452637
9163,444.0095214844,449.2915649414
9164,444.0555725098,449.3404846191
9165,444.1016235352,449.3894042969
9166,444.1476745605,449.4383239746
9167,444.1937255859,449.4872436523
9168,444.2397766113,449.5361633301
9169,444.2858276367,449.5850830078
9170,444.3347473145,449.6340026855
9171,444.3836669922,449.6829223633
9172,444.4325866699,449.7318420410
9173,444.4815063477,449.7807617188
9174,444.5304260254,449.8296813965
9175,444.5793457031,449.8786010742
9176,444.6282653809,449.9275207520
9177,444.6771850586,449.9764404297
9178,444.7261047363,450.0253601074
9179,444.7750244141,450.0742797852
9180,444.8239440918,450.1231994629
9181,444.8728637695,450.1721191406
9182,444.9217834473,450.2210388184
9183,444.9707031250,450.2699584961
9184,445.0196228027,450.3188781738
9185,445.0685424805,450.3677978516
9186,445.1174621582,450.4167175293
9187,445.1663818359,450.4656372070
9188,445.2153015137,450.5145568848
9189,445.2642211914,450.5634765625
9190,445.3131408691,450.6123962402
9191,445.3620605469,450.6613159180
9192,445.4109802246,450.7102355957
9193,445.4598999023,450.7591552734
9194,445.5088195801,450.8080749512
9195,445.5577392578,450.8569946289
9196,445.6066589355,450.9059143066
9197,445.6555786133,450.9548339844
9198,445.7044982910,451.0037536621
9199,445.7534179688,451.0526733398
9200,445.8023376465,451.1015930176
9201,445.8512573242,451.1505126953
9202,445.9001770020,451.1994323730
9203,445.9490966797,451.2483520508
9204,445.9980163574,451.2972717285
9205,446.0469360352,451.3461914062
9206,446.0987548828,451.3951110840
9207,446.1505737305,451.4440307617
9208,446.2023925781,451.4929504395
9209,446.2542114258,451.5418701172
9210,446.3060302734,451.5907897949
9211,446.3578491211,451.6397094727
9212,446.4096679688,451.6886291504
9213,446.4614868164,451.7375488281
9214,446.5133056641,451.7864685059
9215,446.5651245117,451.8353881836
9216,446.6169433594,451.8843078613
9217,446.6687622070,451.9332275391
9218,446.7205810547,451.9821472168
9219,446.7723999023,452.0310668945
9220,446.8242187500,452.0771179199
9221,446.8760375977,452.1231689453
9222,446.9278564453,452.1692199707
9223,446.9796752930,452.2152709961
9224,447.0314941406,452.2613220215
9225,447.0833129883,452.3073730469
9226,447.1351318359,452.3534240723
9227,447.1869506836,452.3994750977
9228,447.2387695312,452.4455261230
9229,447.2905883789,452.4915771484
9230,447.3424072266,452.5376281738
9231,447.3942260742,452.5836791992
9232,447.4460449219,452.6297302246
9233,447.4978637695,452.6757812500
9234,447.5496826172,452.7218322754
9235,447.6015014648,452.7678833008
9236,447.6533203125,452.8139343262
9237,447.7051391602,452.8599853516
9238,447.7569580078,452.9060363770
9239,447.8087768555,452.9520874023
9240,447.8605957031,452.9981384277
9241,447.9124145508,453.0441894531
9242,447.9613342285,453.0902404785
9243,448.0102539062,453.1362915039
9244,448.0591735840,453.1823425293
9245,448.1080932617,453.2283935547
9246,448.1570129395,453.2744445801
9247,448.2059326172,453.3204956055
9248,448.2548522949,453.3665466309
9249,448.3037719727,453.4125976562
9250,448.3526916504,453.4586486816
9251,448.4016113281,453.5046997070
9252,448.4505310059,453.5507507324
9253,448.4994506836,453.5968017578
9254,448.5483703613,453.6428527832
9255,448.5972900391,453.6889038086
9256,448.6462097168,453.7349548340
9257,448.6951293945,453.7810058594
9258,448.7440490723,453.8270568848
9259,448.7929687500,453.8731079102
9260,448.8418884277,453.9191589355
9261,448.8908081055,453.9652099609
9262,448.9397277832,454.0112609863
9263,448.9886474609,454.0573120117
9264,449.0375671387,454.1033630371
9265,449.0864868164,454.1494140625
9266,449.1354064941,454.1954650879
9267,449.1843261719,454.2415161133
9268,449.2332458496,454.2875671387
9269,449.2821655273,454.3336181641
9270,449.3310852051,454.3796691895
9271,449.3800048828,454.4257202148
9272,449.4289245605,454.4717712402
9273,449.4778442383,454.5178222656
9274,449.5267639160,454.5638732910
9275,449.5756835938,454.6099243164
9276,449.6246032715,454.6559753418
9277,449.6735229492,454.7020263672
9278,449.7224426270,454.7480773926
9279,449.7713623047,454.7941284180
9280,449.8202819824,454.8401794434
9281,449.8692016602,454.8862304688
9282,449.9181213379,454.9322814941
9283,449.9670410156,454.9783325195
9284,450.0159606934,455.0243835449
9285,450.0648803711,455.0704345703
9286,450.1138000488,455.1164855957
9287,450.1627197266,455.1625366211
9288,450.2116394043,455.2085876465
9289,450.2605590820,455.2546386719
9290,450.3094787598,455.3006896973
9291,450.3583984375,455.3496093750
9292,450.4073181152,455.3985290527
9293,450.4562377930,455.4474487305
9294,450.5051574707,455.4963684082
9295,450.5540771484,455.5452880859
9296,450.6029968262,455.5942077637
9297,450.6519165039,455.6431274414
9298,450.7008361816,455.6920471191
9299,450.7497558594,455.7409667969
9300,450.7986755371,455.7898864746
9301,450.8475952148,455.8388061523
9302,450.8965148926,455.8877258301
9303,450.9454345703,455.9366455078
9304,450.9943542480,455.9855651855
9305,451.0432739258,456.0344848633
9306,451.0921936035,456.0834045410
9307,451.1411132812,456.1323242188
9308,451.1900329590,456.1812438965
9309,451.2389526367,456.2301635742
9310,451.2878723145,456.2790832520
9311,451.3367919922,456.3280029297
9312,451.3857116699,456.3769226074
9313,451.4317626953,456.4258422852
9314,451.4778137207,456.4747619629
9315,451.5238647461,456.5236816406
9316,451.5699157715,456.5726013184
9317,451.6159667969,456.6215209961
9318,451.6620178223,456.6704406738
9319,451.7080688477,456.7193603516
9320,451.7541198730,456.7682800293
9321,451.8001708984,456.8171997070
9322,451.8462219238,456.8661193848
9323,451.8922729492,456.9150390625
9324,451.9383239746,456.9639587402
9325,451.9843750000,457.0128784180
9326,452.0304260254,457.0617980957
9327,452.0764770508,457.1107177734
9328,452.1225280762,457.1596374512
9329,452.1685791016,457.2085571289
9330,452.2146301270,457.2574768066
9331,452.2606811523,457.3063964844
9332,452.3067321777,457.3553161621
9333,452.3527832031,457.4042358398
9334,452.3988342285,457.4531555176
9335,452.4448852539,457.5020751953
9336,452.4909362793,457.5509948730
9337,452.5369873047,457.5999145508
9338,452.5830383301,457.6488342285
9339,452.6290893555,457.6977539062
9340,452.6751403809,457.7466735840
9341,452.7211914062,457.7955932617
9342,452.7672424316,457.8445129395
9343,452.8132934570,457.8934326172
9344,452.8593444824,457.9423522949
9345,452.9053955078,457.9912719727
9346,452.9514465332,458.0401916504
9347,452.9974975586,458.0891113281
9348,453.0435485840,458.1380310059
9349,453.0895996094,458.1869506836
9350,453.1356506348,458.2358703613
9351,453.1817016602,458.2847900391
9352,453.2277526855,458.3337097168
9353,453.2738037109,458.3826293945
9354,453.3198547363,458.4315490723
9355,453.3659057617,458.4804687500
9356,453.4119567871,458.5293884277
9357,453.4580078125,458.5783081055
9358,453.5040588379,458.6272277832
9359,453.5501098633,458.6761474609
9360,453.5961608887,458.7250671387
9361,453.6422119141,458.7739868164
9362,453.6882629395,458.8229064941
9363,453.7343139648,458.8718261719
9364,453.7803649902,458.9207458496
9365,453.8264160156,458.9696655273
9366,453.8724670410,459.0185852051
9367,453.9185180664,459.0675048828
9368,453.9645690918,459.1164245605
9369,454.0106201172,459.1653442383
9370,454.0566711426,459.2142639160
9371,454.1027221680,459.2631835938
9372,454.1487731934,459.3121032715
9373,454.1948242188,459.3610229492
9374,454.2408752441,459.4099426270
9375,454.2869262695,459.4588623047
9376,454.3329772949,459.5077819824
9377,454.3790283203,459.5567016602
9378,454.4250793457,459.6056213379
9379,454.4711303711,459.6545410156
9380,454.5171813965,459.7034606934
9381,454.5632324219,459.7523803711
9382,454.6092834473,459.8013000488
9383,454.6553344727,459.8502197266
9384,454.7042541504,459.8991394043
9385,454.7531738281,459.9480590820
9386,454.8020935059,459.9969787598
9387,454.8510131836,460.0458984375
9388,454.8999328613,460.0948181152
9389,454.9488525391,460.1437377930
9390,454.9977722168,460.1926574707
9391,455.0466918945,460.2415771484
9392,455.0956115723,460.2904968262
9393,455.1445312500,460.3394165039
9394,455.1934509277,460.3883361816
9395,455.2423706055,460.4372558594
9396,455.2912902832,460.4861755371
9397,455.3402099609,460.5350952148
9398,455.3891296387,460.5840148926
9399,455.4380493164,460.6358337402
9400,455.4869689941,460.6876525879
9401,455.5358886719,460.7394714355
9402,455.5848083496,460.7912902832
9403,455.6337280273,460.8431091309
9404,455.6826477051,460.8949279785
9405,455.7315673828,460.9467468262
9406,455.7804870605,460.9985656738
9407,455.8294067383,461.0503845215
9408,455.8783264160,461.1022033691
9409,455.9272460938,461.1540222168
9410,455.9761657715,461.2058410645
9411,456.0250854492,461.2576599121
9412,456.0740051270,461.3094787598
9413,456.1229248047,461.3612976074
9414,456.1718444824,461.4131164551
9415,456.2207641602,461.4649353027
9416,456.2696838379,461.5167541504
9417,456.3186035156,461.5685729980
9418,456.3675231934,461.6203918457
9419,456.4164428711,461.6722106934
9420,456.4653625488,461.7240295410
9421,456.5142822266,461.7758483887
9422,456.5632019043,461.8276672363
9423,456.6121215820,461.8794860840
9424,456.6610412598,461.9313049316
9425,456.7099609375,461.9831237793
9426,456.7588806152,462.0349426270
9427,456.8078002930,462.0867614746
9428,456.8567199707,462.1385803223
9429,456.9056396484,462.1903991699
9430,456.9545593262,462.2422180176
9431,457.0034790039,462.2940368652
9432,457.0523986816,462.3458557129
9433,457.1013183594,462.3976745605
9434,457.1502380371,462.4465942383
9435,457.1991577148,462.4955139160
9436,457.2480773926,462.5444335938
9437,457.2969970703,462.5933532715
9438,457.3459167480,462.6422729492
9439,457.3948364258,462.6911926270
9440,457.4437561035,462.7401123047
9441,457.4926757812,462.7890319824
9442,457.5415954590,462.8379516602
9443,457.5905151367,462.8868713379
9444,457.6394348145,462.9357910156
9445,457.6883544922,462.9847106934
9446,457.7372741699,463.0336303711
9447,457.7861938477,463.0825500488
9448,457.8351135254,463.1314697266
9449,457.8840332031,463.1803894043
9450,457.9329528809,463.2293090820
9451,457.9818725586,463.2782287598
9452,458.0307922363,463.3271484375
9453,458.0797119141,463.3760681152
9454,458.1286315918,463.4249877930
9455,458.1775512695,463.4739074707
9456,458.2264709473,463.5228271484
9457,458.2753906250,463.5717468262
9458,458.3243103027,463.6206665039
9459,458.3732299805,463.6695861816
9460,458.4221496582,463.7185058594
9461,458.4710693359,463.7674255371
9462,458.5199890137,463.8163452148
9463,458.5689086914,463.8652648926
9464,458.6178283691,463.9141845703
9465,458.6667480469,463.9631042480
9466,458.7156677246,464.0120239258
9467,458.7645874023,464.0609436035
9468,458.8135070801,464.1098632812
9469,458.8624267578,464.1587829590
9470,458.9113464355,464.2422485352
9471,458.9602661133,464.3257141113
9472,459.0091857910,464.4091796875
9473,459.0581054688,464.4926452637
9474,459.1070251465,464.5761108398
9475,459.1559448242,464.6595764160
9476,459.2048645020,464.7430419922
9477,459.2537841797,464.8265075684
9478,459.3027038574,464.9099731445
9479,459.3516235352,464.9934387207
9480,459.4005432129,465.0769042969
9481,459.4494628906,465.1603698730
9482,459.4983825684,465.2438354492
9483,459.5473022461,465.3273010254
9484,459.5962219238,465.4107666016
9485,459.6451416016,465.4942321777
9486,459.6940612793,465.5776977539
9487,459.7429809570,465.6611633301
9488,459.7919006348,465.7446289062
9489,459.8408203125,465.8280944824
9490,459.8897399902,465.9115600586
9491,459.9386596680,465.9950256348
9492,459.9904785156,466.0784912109
9493,460.0422973633,466.1619567871
9494,460.0941162109,466.2454223633
9495,460.1459350586,466.3288879395
9496,460.1977539062,466.4123535156
9497,460.2495727539,466.4958190918
9498,460.3013916016,466.5792846680
9499,460.3532104492,466.6627502441
9500,460.4050292969,466.7462158203
9501,460.4568481445,466.8296813965
9502,460.5086669922,466.9131469727
9503,460.5604858398,466.9966125488
9504,460.6123046875,467.0800781250
9505,460.6641235352,467.1635437012
9506,460.7159423828,467.2470092773
9507,460.7677612305,467.3304748535
9508,460.8195800781,467.4139404297
9509,460.8713989258,467.4974060059
9510,460.9232177734,467.5808715820
9511,460.9750366211,467.6643371582
9512,461.0268554688,467.7478027344
9513,461.0786743164,467.8312683105
9514,461.1304931641,467.9147338867
9515,461.1823120117,467.9981994629
9516,461.2341308594,468.0816650391
9517,461.2859497070,468.1651306152
9518,461.3377685547,468.2485961914
9519,461.3895874023,468.3320617676
9520,461.4414062500,468.4155273438
9521,461.4932250977,468.4989929199
9522,461.5450439453,468.5824584961
9523,461.5968627930,468.6659240723
9524,461.6486816406,468.7493896484
9525,461.7005004883,468.8328552246
9526,461.7523193359,468.9163208008
9527,461.8012390137,468.9997863770
9528,461.8501586914,469.0832519531
9529,461.8990783691,469.1667175293
9530,461.9479980469,469.2501831055
9531,461.9969177246,469.3336486816
9532,462.0458374023,469.4171142578
9533,462.0947570801,469.5005798340
9534,462.1436767578,469.5840454102
9535,462.1925964355,469.6675109863
9536,462.2415161133,469.7509765625
9537,462.2904357910,469.8344421387
9538,462.3393554688,469.9179077148
9539,462.3882751465,470.0013732910
9540,462.4371948242,470.0848388672
9541,462.4861145020,470.1683044434
9542,462.5350341797,470.2517700195
9543,462.5839538574,470.3352355957
9544,462.6328735352,470.4187011719
9545,462.6817932129,470.5021667480
9546,462.7307128906,470.5856323242
9547,462.7796325684,470.6690979004
9548,462.8285522461,470.7525634766
9549,462.8774719238,470.8360290527
9550,462.9263916016,470.9194946289
9551,462.9753112793,471.0029602051
9552,463.0242309570,471.0864257812
9553,463.0731506348,471.1698913574
9554,463.1220703125,471.2533569336
9555,463.1709899902,471.3368225098
9556,463.2199096680,471.4202880859
9557,463.2688293457,471.5037536621
9558,463.3177490234,471.5872192383
9559,463.3666687012,471.6706848145
9560,463.4155883789,471.7541503906
9561,463.4645080566,471.8376159668
9562,463.5134277344,471.9210815430
9563,463.5968933105,472.0045471191
9564,463.6803588867,472.0880126953
9565,463.7638244629,472.1714782715
9566,463.8472900391,472.2549438477
9567,463.9307556152,472.3384094238
9568,464.0142211914,472.4218750000
9569,464.0976867676,472.5053405762
9570,464.1811523438,472.5888061523
9571,464.2646179199,472.6722717285
9572,464.3480834961,472.7557373047
9573,464.4315490723,472.8392028809
9574,464.5150146484,472.9226684570
9575,464.5984802246,473.0061340332
9576,464.6819458008,473.0895996094
9577,464.7654113770,473.1730651855
9578,464.8488769531,473.2565307617
9579,464.9323425293,473.3399963379
9580,465.0158081055,473.4234619141
9581,465.0992736816,473.5069274902
9582,465.1827392578,473.5903930664
9583,465.2662048340,473.6738586426
9584,465.3496704102,473.7573242188
9585,465.4331359863,473.8407897949
9586,465.5166015625,473.9242553711
9587,465.6000671387,474.0077209473
9588,465.6835327148,474.0911865234
9589,465.7669982910,474.1746520996
9590,465.8504638672,474.2581176758
9591,465.9339294434,474.3415832520
9592,466.0173950195,474.4250488281
9593,466.1008605957,474.5085144043
9594,466.1843261719,474.5919799805
9595,466.2677917480,474.6754455566
9596,466.3512573242,474.7589111328
9597,466.4347229004,474.8423767090
9598,466.5181884766,474.9258422852
9599,466.6016540527,475.0093078613
9600,466.6851196289,475.0927734375
9601,466.7685852051,475.1762390137
9602,466.8520507812,475.2597045898
9603,466.9355163574,475.3431701660
9604,467.0189819336,475.4266357422
9605,467.1024475098,475.5101013184
9606,467.1859130859,475.5935668945
9607,467.2693786621,475.6770324707
9608,467.3528442383,475.7604980469
9609,467.4363098145,475.8439636230
9610,467.5197753906,475.9274291992
9611,467.6032409668,476.0108947754
9612,467.6867065430,476.0943603516
9613,467.7701721191,476.1375427246
9614,467.8536376953,476.1807250977
9615,467.9371032715,476.2239074707
9616,468.0205688477,476.2670898438
9617,468.1040344238,476.3102722168
9618,468.1875000000,476.3534545898
9619,468.2709655762,476.3966369629
9620,468.3544311523,476.4398193359
9621,468.4378967285,476.4830017090
9622,468.5213623047,476.5261840820
9623,468.6048278809,476.5693664551
9624,468.6882934570,476.6125488281
9625,468.7717590332,476.6557312012
9626,468.8552246094,476.6989135742
9627,468.9386901855,476.7420959473
9628,469.0221557617,476.7852783203
9629,469.1056213379,476.8284606934
9630,469.1890869141,476.8716430664
9631,469.2725524902,476.9148254395
9632,469.3560180664,476.9580078125
9633,469.4394836426,477.0011901855
9634,469.5229492188,477.0443725586
9635,469.6064147949,477.0875549316
9636,469.6898803711,477.1307373047
9637,469.7733459473,477.1739196777
9638,469.8568115234,477.2171020508
9639,469.9402770996,477.2602844238
9640,470.0237426758,477.3034667969
9641,470.1072082520,477.3466491699
9642,470.1906738281,477.3898315430
9643,470.2741394043,477.4330139160
9644,470.3576049805,477.4761962891
9645,470.4410705566,477.5193786621
9646,470.5245361328,477.5625610352
9647,470.6080017090,477.6057434082
9648,470.6914672852,477.6489257812
9649,470.7749328613,477.6921081543
9650,470.8583984375,477.7352905273
9651,470.9418640137,477.7784729004
9652,471.0253295898,477.8216552734
9653,471.1087951660,477.8648376465
9654,471.1922607422,477.9080200195
9655,471.2757263184,477.9512023926
9656,471.3591918945,477.9943847656
9657,471.4426574707,478.0375671387
9658,471.5261230469,478.0807495117
9659,471.6095886230,478.1239318848
9660,471.6930541992,478.1671142578
9661,471.7765197754,478.2102966309
9662,471.8599853516,478.2534790039
9663,471.9434509277,478.2966613770
9664,472.0269165039,478.3398437500
9665,472.1103820801,478.3830261230
9666,472.1938476562,478.4262084961
9667,472.2773132324,478.4693908691
9668,472.3607788086,478.5125732422
9669,472.4442443848,478.5557556152
9670,472.5277099609,478.5989379883
9671,472.6111755371,478.6421203613
9672,472.6946411133,478.6853027344
9673,472.7781066895,478.7284851074
9674,472.8615722656,478.7716674805
9675,472.9450378418,478.8148498535
9676,473.0285034180,478.8580322266
9677,473.1119689941,478.9012145996
9678,473.1954345703,478.9443969727
9679,473.2789001465,478.9875793457
9680,473.3623657227,479.0307617188
9681,473.4458312988,479.0739440918
9682,473.5292968750,479.1171264648
9683,473.6127624512,479.1603088379
9684,473.6962280273,479.2063598633
9685,473.7796936035,479.2524108887
9686,473.8631591797,479.2984619141
9687,473.9466247559,479.3445129395
9688,474.0300903320,479.3905639648
9689,474.1135559082,479.4366149902
9690,474.1970214844,479.4826660156
9691,474.2804870605,479.5287170410
9692,474.3639526367,479.5747680664
9693,474.4474182129,479.6208190918
9694,474.5308837891,479.6668701172
9695,474.6143493652,479.7129211426
9696,474.6978149414,479.7589721680
9697,474.7812805176,479.8050231934
9698,474.8647460938,479.8510742188
9699,474.9482116699,479.8971252441
9700,475.0316772461,479.9431762695
9701,475.1151428223,479.9892272949
9702,475.1986083984,480.0352783203
9703,475.2820739746,480.0813293457
9704,475.3655395508,480.1273803711
9705,475.4490051270,480.1734313965
9706,475.4921875000,480.2194824219
9707,475.5353698730,480.2655334473
9708,475.5785522461,480.3115844727
9709,475.6217346191,480.3576354980
9710,475.6649169922,480.4036865234
9711,475.7080993652,480.4497375488
9712,475.7512817383,480.4957885742
9713,475.7944641113,480.5418395996
9714,475.8376464844,480.5878906250
9715,475.8808288574,480.6339416504
9716,475.9240112305,480.6799926758
9717,475.9671936035,480.7260437012
9718,476.0103759766,480.7720947266
9719,476.0535583496,480.8181457520
9720,476.0967407227,480.8613281250
9721,476.1399230957,480.9045104980
9722,476.1831054688,480.9476928711
9723,476.2262878418,480.9908752441
9724,476.2694702148,481.0340576172
9725,476.3126525879,481.0772399902
9726,476.3558349609,481.1204223633
9727,476.3990173340,481.1636047363
9728,476.4421997070,481.2067871094
9729,476.4853820801,481.2499694824
9730,476.5285644531,481.2931518555
9731,476.5717468262,481.3363342285
9732,476.6149291992,481.3795166016
9733,476.6581115723,481.4226989746
9734,476.7012939453,481.4658813477
9735,476.7444763184,481.5090637207
9736,476.7876586914,481.5522460938
9737,476.8308410645,481.5954284668
9738,476.8740234375,481.6386108398
9739,476.9172058105,481.6817932129
9740,476.9603881836,481.7249755859
9741,477.0035705566,481.7681579590
9742,477.0467529297,481.8113403320
9743,477.0899353027,481.8545227051
9744,477.1331176758,481.8977050781
9745,477.1763000488,481.9408874512
9746,477.2194824219,481.9840698242
9747,477.2626647949,482.0272521973
9748,477.3058471680,482.0704345703
9749,477.3490295410,482.1136169434
9750,477.3922119141,482.1567993164
9751,477.4353942871,482.1999816895
9752,477.4785766602,482.2431640625
9753,477.5217590332,482.2863464355
9754,477.5649414062,482.3295288086
9755,477.6081237793,482.3727111816
9756,477.6513061523,482.4475402832
9757,477.6944885254,482.5223693848
9758,477.7376708984,482.5971984863
9759,477.7808532715,482.6720275879
9760,477.8240356445,482.7468566895
9761,477.8672180176,482.8216857910
9762,477.9104003906,482.8965148926
9763,477.9535827637,482.9713439941
9764,477.9967651367,483.0461730957
9765,478.0399475098,483.1210021973
9766,478.0831298828,483.1958312988
9767,478.1263122559,483.2706604004
9768,478.1694946289,483.3454895020
9769,478.2126770020,483.4203186035
9770,478.2558593750,483.4951477051
9771,478.2990417480,483.5699768066
9772,478.3422241211,483.6448059082
9773,478.3854064941,483.7196350098
9774,478.4285888672,483.7944641113
9775,478.4717712402,483.8692932129
9776,478.5149536133,483.9441223145
9777,478.5610046387,484.0189514160
9778,478.6070556641,484.0937805176
9779,478.6531066895,484.1686096191
9780,478.6991577148,484.2434387207
9781,478.7452087402,484.3182678223
9782,478.7912597656,484.3930969238
9783,478.8373107910,484.4679260254
9784,478.8833618164,484.5427551270
9785,478.9294128418,484.6175842285
9786,478.9754638672,484.6924133301
9787,479.0215148926,484.7672424316
9788,479.0675659180,484.8420715332
9789,479.1136169434,484.9169006348
9790,479.1596679688,484.9917297363
9791,479.2057189941,485.0665588379
9792,479.2517700195,485.1413879395
9793,479.2978210449,485.2162170410
9794,479.3438720703,485.2910461426
9795,479.3899230957,485.3658752441
9796,479.4359741211,485.4407043457
9797,479.4820251465,485.5155334473
9798,479.5280761719,485.5903625488
9799,479.5741271973,485.6651916504
9800,479.6201782227,485.7400207520
9801,479.6662292480,485.8148498535
9802,479.7122802734,485.8896789551
9803,479.7583312988,485.9645080566
9804,479.8043823242,486.0393371582
9805,479.8504333496,486.1141662598
9806,479.8964843750,486.1889953613
9807,479.9425354004,486.2638244629
9808,479.9885864258,486.3386535645
9809,480.0346374512,486.4134826660
9810,480.0806884766,486.4883117676
9811,480.1267395020,486.5631408691
9812,480.1727905273,486.6379699707
9813,480.2159729004,486.7127990723
9814,480.2591552734,486.7876281738
9815,480.3023376465,486.8624572754
9816,480.3455200195,486.9372863770
9817,480.3887023926,487.0121154785
9818,480.4318847656,487.0869445801
9819,480.4750671387,487.1617736816
9820,480.5182495117,487.2366027832
9821,480.5614318848,487.3114318848
9822,480.6046142578,487.3862609863
9823,480.6477966309,487.4610900879
9824,480.6909790039,487.5359191895
9825,480.7341613770,487.6107482910
9826,480.7773437500,487.6855773926
9827,480.8205261230,487.7575378418
9828,480.8637084961,487.8294982910
9829,480.9068908691,487.9014587402
9830,480.9500732422,487.9734191895
9831,480.9932556152,488.0453796387
9832,481.0364379883,488.1173400879
9833,481.0796203613,488.1893005371
9834,481.1228027344,488.2612609863
9835,481.1659851074,488.3332214355
9836,481.2091674805,488.4051818848
9837,481.2523498535,488.4771423340
9838,481.2955322266,488.5491027832
9839,481.3387145996,488.6210632324
9840,481.3818969727,488.6930236816
9841,481.4250793457,488.7649841309
9842,481.4682617188,488.8369445801
9843,481.5114440918,488.9089050293
9844,481.5546264648,488.9808654785
9845,481.5978088379,489.0528259277
9846,481.6409912109,489.1247863770
9847,481.6841735840,489.1967468262
9848,481.7273559570,489.2687072754
9849,481.8021850586,489.3406677246
9850,481.8770141602,489.4126281738
9851,481.9518432617,489.4845886230
9852,482.0266723633,489.5565490723
9853,482.1015014648,489.6285095215
9854,482.1763305664,489.7004699707
9855,482.2511596680,489.7724304199
9856,482.3259887695,489.8443908691
9857,482.4008178711,489.9163513184
9858,482.4756469727,489.9883117676
9859,482.5504760742,490.0602722168
9860,482.6253051758,490.1322326660
9861,482.7001342773,490.2041931152
9862,482.7749633789,490.2761535645
9863,482.8497924805,490.3509826660
9864,482.9246215820,490.4258117676
9865,482.9994506836,490.5006408691
9866,483.0742797852,490.5754699707
9867,483.1491088867,490.6502990723
9868,483.2239379883,490.7251281738
9869,483.2987670898,490.7999572754
9870,483.3735961914,490.8747863770
9871,483.4484252930,490.9496154785
9872,483.5232543945,491.0244445801
9873,483.5980834961,491.0992736816
9874,483.6729125977,491.1741027832
9875,483.7477416992,491.2489318848
9876,483.8225708008,491.3237609863
9877,483.8973999023,491.3985900879
9878,483.9722290039,491.4734191895
9879,484.0470581055,491.5482482910
9880,484.1218872070,491.6230773926
9881,484.1967163086,491.6979064941
9882,484.2715454102,491.7727355957
9883,484.3463745117,491.8475646973
9884,484.4212036133,491.9223937988
9885,484.4960327148,491.9972229004
9886,484.5708618164,492.0720520020
9887,484.6456909180,492.1468811035
9888,484.7205200195,492.2217102051
9889,484.7953491211,492.2965393066
9890,484.8701782227,492.3713684082
9891,484.9450073242,492.4461975098
9892,485.0198364258,492.5210266113
9893,485.0946655273,492.5958557129
9894,485.1694946289,492.6706848145
9895,485.2443237305,492.7455139160
9896,485.3191528320,492.8203430176
9897,485.3939819336,492.8951721191
9898,485.4688110352,492.9844055176
9899,485.5436401367,493.0736389160
9900,485.6184692383,493.1628723145
9901,485.6932983398,493.2521057129
9902,485.7681274414,493.3413391113
