index,value
1842,-48.91303
1843,-49.36303
1844,-49.81303
1845,-50.26303
1846,-50.71304
1847,-51.16304
1848,-51.61304
1849,-52.06304
1850,-52.51304
1851,-52.96304
1852,-53.41304
1853,-53.86304
1854,-54.31304
1855,-54.76304
1856,-55.21304
1857,-55.66304
1858,-56.11304
1859,-56.56305
1860,-57.01305
1861,-57.46305
1862,-57.91305
1863,-58.36305
1864,-58.81305
1865,-59.26305
1866,-59.71305
1867,-60.16305
1868,-60.61305
1869,-61.06305
1870,-61.51305
1871,-61.96305
1872,-62.41306
1873,-62.86306
1874,-63.31306
1875,-63.76306
1876,-64.21306
1877,-64.66306
1878,-65.11305
1879,-65.56305
1880,-66.01305
1881,-66.46304
1882,-66.91304
1883,-67.36304
1884,-67.81303
1885,-68.26303
1886,-68.71303
1887,-69.16302
1888,-69.61302
1889,-70.06302
1890,-70.51302
1891,-70.96301
1892,-71.41301
1893,-71.86301
1894,-72.31300
1895,-72.76300
1896,-73.21300
1897,-73.66299
1898,-74.11299
1899,-74.56299
1900,-75.01299
1901,-75.46298
1902,-75.91298
1903,-76.36298
1904,-76.81297
1905,-77.26297
1906,-77.71297
1907,-78.16296
1908,-78.61296
1909,-79.06296
1910,-79.51295
1911,-79.96295
1912,-80.41295
1913,-80.86295
1914,-81.31294
1915,-81.76294
1916,-82.21294
1917,-82.66293
1918,-83.11293
1919,-83.56293
1920,-84.01292
1921,-84.46292
1922,-84.91292
1923,-85.36292
1924,-85.81291
1925,-86.26291
1926,-86.71291
1927,-87.16290
1928,-87.61290
1929,-88.06290
1930,-88.51289
1931,-88.96289
1932,-89.41289
1933,-89.86288
1934,-90.31288
1935,-90.76288
1936,-91.21288
1937,-91.66287
1938,-92.11287
1939,-92.56287
1940,-93.01286
1941,-93.46286
1942,-93.91286
1943,-94.36285
1944,-94.81285
1945,-95.26285
1946,-95.71284
1947,-96.16284
1948,-96.61284
1949,-97.06284
1950,-97.51283
1951,-97.96283
1952,-98.41283
1953,-98.86282
1954,-99.31282
1955,-99.76282
1956,-100.21281
1957,-100.66281
1958,-101.11281
1959,-101.56281
1960,-102.01280
1961,-102.46280
1962,-102.91280
1963,-103.36279
1964,-103.81279
1965,-104.26279
1966,-104.71278
1967,-105.16278
1968,-105.61278
1969,-106.06277
1970,-106.51277
1971,-106.96277
1972,-107.41277
1973,-107.86276
1974,-108.31276
1975,-108.76276
1976,-109.21275
1977,-109.66275
1978,-110.11275
1979,-110.56274
1980,-111.01274
1981,-111.46274
1982,-111.91273
1983,-112.36273
1984,-112.81273
1985,-113.26273
1986,-113.71272
1987,-114.16272
1988,-114.61272
1989,-115.06271
1990,-115.51271
1991,-115.96271
1992,-116.41270
1993,-116.86270
1994,-117.31270
1995,-117.76270
1996,-118.21269
1997,-118.66269
1998,-119.11269
1999,-119.56268
