index,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21
1942,602.8972778,476.0737305,582.5054321,378.1601563,261.5242004,600.5666504,602.8972778,193.6848145,nan,393.979248,419.1239014,435.6953125,nan,nan,185.8846283,372.359375,24.20713806,19.12762642,-54.91410828,84.39289093,387.3613892,625.4623413
1943,602.7646484,475.9301147,582.3770142,377.9006653,261.1773376,600.3730469,602.7646484,192.9402466,nan,393.7792358,418.9238892,435.5778198,nan,nan,185.8846283,372.129364,24.29060936,19.21109772,-55.36410904,84.152565,387.1313782,625.2318726
1944,602.632019,475.7783813,582.2734375,377.6411743,260.8690186,600.1794434,602.632019,192.1956787,nan,393.5792236,418.723877,435.4603271,nan,nan,185.8846283,371.899353,24.37408066,19.29456902,-55.8141098,83.93894196,386.9013672,625.0014038
1945,602.4993896,475.6156311,582.1611938,377.3816833,260.5606995,599.9858398,602.4993896,191.4672394,nan,393.3792114,418.5238647,435.3428345,nan,nan,185.8846283,371.669342,24.45755196,19.37804031,-56.26411057,83.72531891,386.6713562,624.7709351
1946,602.3667603,475.4719238,582.0427856,377.1221924,260.2523804,599.7922363,602.3667603,191.3730011,nan,393.1791992,418.3238525,435.2253418,nan,nan,185.8846283,371.4393311,24.54102325,19.46151161,-56.71411133,83.51169586,386.4413452,624.5404663
1947,602.2341309,475.2635498,581.894165,376.8627014,259.9440613,599.5986328,602.2341309,191.2787628,nan,392.979187,418.1238403,435.1078491,nan,nan,185.7144318,371.2093201,24.62449455,19.54498291,-57.16411209,83.29807281,386.2113342,624.3099976
1948,602.1015015,475.0764771,581.7797241,376.6032104,259.6357422,599.4050293,602.1015015,191.1845245,nan,392.7791748,417.9238281,434.9903564,nan,nan,185.5442352,370.9793091,24.70796585,19.62845421,-57.61411285,83.08444977,385.9813232,624.0795288
1949,601.9688721,474.8887939,581.6625366,376.3437195,259.3274231,599.2114258,601.9688721,191.0902863,nan,392.5791626,417.7238159,434.8733521,nan,nan,185.3740387,370.7492981,24.79143715,19.71192551,-58.06411362,82.87082672,385.7513123,623.8490601
1950,601.8362427,474.7089539,581.5199585,376.0842285,258.9805603,599.0178223,601.8362427,190.6190948,nan,392.3791504,417.5238037,434.7563477,nan,nan,185.2038422,370.5192871,24.87490845,19.7953968,-58.51411438,82.65720367,385.5213013,623.6185913
1951,601.7036133,474.548584,581.4168091,375.8247375,258.6336975,598.8330078,601.7036133,190.1479034,nan,392.1791382,417.3237915,434.6393433,nan,nan,185.0336456,370.2892761,24.95837975,19.8788681,-58.96411514,82.44358063,385.2912903,623.3881226
1952,601.5709839,474.3720703,581.2939453,375.5652466,258.3253784,598.6481934,601.5709839,189.676712,nan,391.979126,417.1237793,434.5223389,nan,nan,184.8634491,370.0592651,25.04185104,19.9623394,-59.41411591,81.66919708,385.0612793,623.1576538
1953,601.4383545,474.1760254,581.1747437,375.3057556,258.0170593,598.4633789,601.4383545,189.489151,nan,391.7791138,416.9237671,434.4053345,nan,nan,184.6932526,369.8292542,25.12532234,20.0458107,-59.86411667,80.89481354,384.8312683,622.9271851
1954,601.3057251,473.9569092,581.0595093,375.0462646,257.7087402,598.2785645,601.3057251,189.3954163,nan,391.5791016,416.7237549,434.2883301,nan,nan,184.4946899,369.5992432,25.20879364,20.129282,-60.31411743,80.12042999,384.6012573,622.6967163
1955,601.1730957,473.7600403,580.9290161,374.7867737,257.4004211,598.09375,601.1730957,189.3016815,nan,391.3790894,416.5237427,434.1713257,nan,nan,184.2961273,369.3692322,25.29226494,20.2127533,-60.76411819,79.34604645,384.3712463,622.4662476
1956,601.0404663,473.5724182,580.8330688,374.5472412,257.0921021,597.9089355,601.0404663,189.2079468,nan,391.1790771,416.3237305,434.0543213,nan,nan,184.0975647,369.1392212,25.37573624,20.29622459,-61.21411896,78.5716629,384.1412354,622.2357788
1957,600.9078369,473.420929,580.6895752,374.3077087,256.783783,597.7241211,600.9078369,189.114212,nan,390.9790649,416.1237183,433.9373169,nan,nan,183.8990021,368.9092102,25.45920753,20.37969589,-61.66411972,78.28421783,383.9112244,622.0053101
1958,600.7752075,473.2441406,580.5884399,374.0681763,256.4369202,597.5393066,600.7752075,189.0204773,nan,390.7790527,415.9237061,433.8208313,nan,nan,182.8778076,368.6791992,25.54267883,20.46316719,-62.11412048,78.04586029,383.6812134,621.7748413
1959,600.6425781,473.0299683,580.4504395,373.8286438,256.0900574,597.3544922,600.6425781,188.9267426,nan,390.5790405,415.7236938,433.7043457,nan,nan,181.8566132,368.4491882,25.62615013,20.54663849,-62.56412125,77.80750275,383.4512024,621.5443726
1960,600.5099487,472.8555603,580.3339233,373.5891113,255.781723,597.1696777,600.5099487,188.8330078,nan,390.3790283,415.5236816,433.5878601,nan,nan,180.8354187,368.2191772,25.70962143,20.63010979,-63.01412201,77.59562683,383.2211914,621.3139038
1961,600.3773193,472.6946716,580.2265015,373.3296204,255.4733887,596.9848633,600.3773193,188.3643646,nan,390.1790161,415.3236694,433.4713745,nan,nan,180.16362,367.9891663,25.79309273,20.71358109,-63.46412277,77.38375092,382.9911804,621.0834351
1962,600.2446899,472.5567322,580.1088257,373.0701294,255.1650543,596.7912598,600.2446899,187.8957214,nan,389.9790039,415.1236572,433.3548889,nan,nan,179.9656982,367.7591553,25.87656403,20.79705238,-63.91412354,77.171875,382.7611694,620.8913574
1963,600.1120605,472.3445129,580.0004272,372.8106384,254.85672,596.5976563,600.1120605,187.4270782,nan,389.7789917,414.923645,433.2384033,nan,nan,179.7677765,367.5291443,25.96003532,20.88052368,-64.36412048,76.95999908,382.5311584,620.6992798
1964,599.9794312,472.1907043,579.9026489,372.5511475,254.5483856,596.4040527,599.9794312,187.3099213,nan,389.5789795,414.7236328,433.1219177,nan,nan,179.4833527,367.2991333,26.04350662,20.96399498,-64.81411743,76.74812317,382.3011475,620.5072021
1965,599.8468018,472.0222473,579.7838135,372.2916565,254.2400513,596.2104492,599.8468018,187.2164917,nan,389.3789673,414.5236206,433.0054321,nan,nan,179.2858582,367.0691223,26.12697792,21.04746628,-65.26411438,76.53624725,382.0711365,620.3151245
1966,599.7141724,471.8684387,579.6596069,372.271698,253.8931732,596.0168457,599.7141724,187.1230621,nan,389.1789551,414.3236084,432.8889465,nan,nan,179.0883636,366.8391113,26.21044922,21.13093758,-65.71411133,76.32437134,381.8411255,620.1230469
1967,599.581543,471.7321777,579.5349731,372.2517395,253.5462952,595.8232422,599.581543,186.6559448,nan,388.9789429,414.1235962,432.7729492,nan,nan,178.8908691,366.6091003,26.29392052,21.21440887,-66.16410828,76.11249542,381.6111145,619.9309692
1968,599.4489136,471.5083618,579.4099121,372.231781,253.2379608,595.6296387,599.4489136,186.2073059,nan,388.7789307,413.923584,432.6569519,nan,nan,178.4588318,366.3790894,26.37739182,21.29788017,-66.61410522,75.34444427,381.3811035,619.7388916
1969,599.3162842,471.284668,579.2734985,372.2118225,252.9296265,595.4360352,599.3162842,186.1140594,nan,388.5789185,413.7235718,432.5409546,nan,nan,177.4434967,366.1490784,26.46086311,21.38135147,-67.06410217,74.57639313,381.1510925,619.546814
1970,599.1836548,471.1479797,579.1621704,372.191864,252.6212921,595.2424316,599.1836548,186.020813,nan,388.3789063,413.5235596,432.4249573,nan,nan,176.4281616,365.9190674,26.54433441,21.46482277,-67.51409912,73.80834198,380.9210815,619.3547363
1971,599.0510254,470.9691162,579.0394897,372.1719055,252.3129578,595.0488281,599.0510254,185.8669586,nan,388.178894,413.3235474,432.30896,nan,nan,175.4128265,365.6890564,26.62780571,21.54829407,-67.96409607,73.04029083,380.6910706,619.1626587
1972,598.918396,470.7676697,578.9211426,372.151947,252.0046234,594.8552246,598.918396,185.7738953,nan,387.9788818,413.1235352,432.1929626,nan,nan,174.4813538,365.4590454,26.71127701,21.63176537,-68.41409302,72.27223969,380.4610596,618.9705811
1973,598.7857666,470.5831909,578.8218994,372.1319885,251.6962891,594.6616211,598.7857666,185.6808319,nan,387.7788696,412.9235229,432.0769653,nan,nan,174.4813538,365.2290344,26.79474831,21.71523666,-68.86408997,71.50418854,380.2310486,618.7785034
1974,598.6531372,470.4213257,578.7148438,372.11203,251.349411,594.520813,598.6531372,185.5877686,nan,387.5788574,412.7235107,431.960968,nan,nan,174.4813538,364.9990234,26.8782196,21.79870796,-69.31408691,70.73613739,380.0010376,618.5864258
1975,598.5205078,470.2025146,578.5869751,372.0920715,251.002533,594.3800049,598.5205078,185.1224213,nan,387.3788452,412.5234985,431.845459,nan,nan,174.4813538,364.7690125,26.9616909,21.88217926,-69.76408386,69.96808624,379.7710266,618.3943481
1976,598.3878784,469.9959717,578.4519653,372.0920715,250.6941986,594.2391968,598.3878784,184.657074,nan,387.178833,412.3234863,431.72995,nan,nan,174.226059,364.5390015,27.0451622,21.96565056,-70.21408081,69.22651672,379.5410156,618.2022705
1977,598.255249,469.8156128,578.3415527,372.0920715,250.3858643,594.0983887,598.255249,184.1917267,nan,386.9788208,412.1234741,431.6144409,nan,nan,173.9707642,364.3089905,27.1286335,22.04912186,-70.66407776,68.4849472,379.3110046,618.0101929
1978,598.1226196,469.6344604,578.2175903,372.0920715,250.0775299,593.9575806,598.1226196,183.7263794,nan,386.7788086,411.9234619,431.4989319,nan,nan,173.7154694,364.0789795,27.2121048,22.13259315,-71.11407471,67.74337769,379.0809937,617.8181152
1979,597.9899902,469.4858093,578.1160889,372.0920715,249.7691956,593.8167725,597.9899902,183.2610321,nan,386.5787964,411.7234497,431.3834229,nan,nan,173.4601746,363.8489685,27.2955761,22.21606445,-71.56407166,67.00180817,378.8509827,617.6260376
1980,597.8573608,469.351532,578.0031738,372.0920715,249.4608612,593.6759644,597.8573608,182.7956848,nan,386.3787842,411.5234375,431.2679138,nan,nan,173.1765137,363.6189575,27.37904739,22.29953575,-72.0140686,66.23375702,378.6209717,617.43396
1981,597.7247314,469.1987,577.8706055,372.072113,249.1525269,593.5351563,597.7247314,182.3303375,nan,386.178772,411.3234253,431.1524048,nan,nan,172.8928528,363.3889465,27.46251869,22.38300705,-72.46406555,65.46570587,378.3909607,617.2418823
1982,597.5921021,469.0543823,577.7435303,372.0521545,248.8056488,593.3943481,597.5921021,181.8649902,nan,385.9787598,411.1234131,431.0368958,nan,nan,172.6091919,363.1589355,27.54598999,22.46647835,-72.9140625,64.69765472,378.1609497,617.0498047
1983,597.4696655,468.8897095,577.5965576,372.032196,248.4587708,593.25354,597.4696655,181.3996429,nan,385.7787476,410.9234009,430.9213867,nan,nan,172.325531,362.9289246,27.62946129,22.54994965,-73.36405945,63.66475677,377.9309387,616.8577271
1984,597.347229,468.6723328,577.4741211,372.0122375,248.1504364,593.1127319,597.347229,180.9342957,nan,385.5787354,410.7233887,430.8063965,nan,nan,172.0418701,362.6989136,27.71293259,22.63342094,-73.8140564,62.63185883,377.7009277,616.6656494
1985,597.2247925,468.4928589,577.3318481,371.9922791,247.8421021,592.9719238,597.2247925,180.4689484,nan,385.3787231,410.5233765,430.6914063,nan,nan,171.7582092,362.4689026,27.79640388,22.71689224,-74.26405334,61.59896088,377.4709167,616.4735718
1986,597.102356,468.2866516,577.2245483,371.9723206,247.5337677,592.8311157,597.102356,180.0036011,nan,385.1787109,410.3233643,430.576416,nan,nan,171.4745483,362.2388916,27.87987518,22.80036354,-74.71405029,60.56606293,377.2409058,616.2857666
1987,596.9799194,468.1222534,577.1264648,371.9723206,247.2254333,592.6903076,596.9799194,179.5382538,nan,384.9786987,410.1233521,430.4614258,nan,nan,171.1908875,362.0088806,27.96334648,22.88383484,-75.16404724,59.53316498,377.0108948,616.0979614
1988,596.8574829,467.9571228,577.0227051,371.9723206,246.917099,592.5494995,596.8574829,179.0729065,nan,384.7786865,409.9233398,430.3464355,nan,nan,170.6802979,361.7788696,28.04681778,22.96730614,-75.61404419,58.50026703,376.7808838,615.9101563
1989,596.7350464,467.8111877,576.8884888,371.9723206,246.6087646,592.4086914,596.7350464,178.6075592,nan,384.5786743,409.7233276,430.2314453,nan,nan,170.1697083,361.5488586,28.13028908,23.05077744,-76.06404114,57.46736908,376.5508728,615.7223511
1990,596.6126099,467.6282043,576.7424316,371.9723206,246.2618866,592.2678833,596.6126099,178.1422119,nan,384.3786621,409.5233154,430.1164551,nan,nan,169.6591187,361.3188477,28.21376038,23.13424873,-76.51403809,56.43447113,376.3208618,615.5345459
1991,596.4901733,467.4815369,576.6364136,371.9723206,245.9150085,592.1270752,596.4901733,177.6768646,nan,384.1786499,409.3233032,430.0014648,nan,nan,169.120163,361.0888367,28.29723167,23.21772003,-76.96403503,55.37508774,376.0908508,615.3467407
1992,596.3677368,467.3163452,576.500061,371.9523621,245.6066742,591.9862671,596.3677368,177.3315125,nan,383.9786377,409.123291,429.8864746,nan,nan,168.5812073,360.8588257,28.38070297,23.30119133,-77.41403198,54.31570435,375.8608398,615.1589355
1993,596.2351074,467.1476746,576.3670654,371.9324036,245.2983398,591.845459,596.2351074,177.2372742,nan,383.7786255,408.9232788,429.7719727,nan,nan,168.0422516,360.6288147,28.42387772,23.38466263,-77.86402893,53.25632095,375.6308289,614.9711304
1994,596.102478,466.9218445,576.2163086,371.9124451,244.9900055,591.7046509,596.102478,177.1430359,nan,383.5786133,408.7232666,429.6574707,nan,nan,167.5032959,360.3988037,28.46705246,23.46813393,-78.31402588,52.19693756,375.4008179,614.7833252
1995,595.9698486,466.7507324,576.1188354,371.8924866,244.6816711,591.5638428,595.9698486,177.0487976,nan,383.3786011,408.5232544,429.5429688,nan,nan,167.5032959,360.1687927,28.5102272,23.55160522,-78.76402283,51.16403961,375.1708069,614.59552
1996,595.8372192,466.5310364,575.9998169,371.8725281,244.3733368,591.4230347,595.8372192,176.9545593,nan,383.1785889,408.3232422,429.4284668,nan,nan,167.5032959,359.9387817,28.55340195,23.63507652,-79.21401978,50.13114166,374.9407959,614.4077148
1997,595.7835083,466.3846741,575.8824463,371.8525696,244.0650024,591.2822266,595.7835083,176.860321,nan,382.9785767,408.12323,429.3139648,nan,nan,167.5032959,359.7087708,28.59657669,23.71854782,-79.66401672,49.09824371,374.7107849,614.2199097
1998,595.7835083,466.2090759,575.7728271,371.8326111,243.7181244,591.1414185,595.7835083,176.7660828,nan,382.7785645,407.9232178,429.1994629,nan,nan,167.5032959,359.4787598,28.63975143,23.80201912,-80.11401367,48.37064743,374.4807739,614.0321045
1999,595.7835083,466.0030823,575.6596069,371.8126526,243.3712463,591.0006104,595.7835083,176.4519501,nan,382.5785522,407.7232056,429.0849609,nan,nan,167.5032959,359.2487488,28.68292618,23.88549042,-80.56401062,48.18372726,374.2507629,613.8442993
2000,595.7835083,465.8662415,575.5339355,371.7926941,243.062912,590.8598022,595.7835083,176.1378174,nan,382.37854,407.5231934,428.970459,nan,nan,167.5032959,359.0187378,28.72610092,23.96896172,-81.01400757,47.9968071,374.020752,613.6564941
2001,595.7835083,465.6914673,575.4246826,371.7727356,242.7545776,590.7189941,595.7835083,175.8236847,nan,382.1785278,407.3231812,428.8564453,nan,nan,167.5032959,358.7887268,28.76927567,24.05243301,-81.46400452,47.80988693,373.790741,613.468689
2002,595.7835083,465.487793,575.3140869,371.4134521,242.4462433,590.578186,595.7835083,175.509552,nan,381.9785156,407.1231689,428.7424316,nan,nan,167.0494385,358.5587158,28.81245041,24.13590431,-81.91400146,47.59626389,373.56073,613.2808838
2003,595.7835083,465.3108826,575.1952515,371.0541687,242.1379089,590.4373779,595.7835083,175.1954193,nan,381.7785034,406.9231567,428.628418,nan,nan,166.5955811,358.3287048,28.85562515,24.21937561,-82.36399841,47.38264084,373.330719,613.0930786
2004,595.7731323,465.1078491,575.0531006,370.6948853,241.8295746,590.2965698,595.7731323,175.0860596,nan,381.5784912,406.7231445,428.5144043,nan,nan,166.1417236,358.0986938,28.8987999,24.30284691,-82.81399536,47.16901779,373.100708,612.9052734
2005,595.7627563,464.8887024,574.949585,370.3356018,241.5212402,590.1557617,595.7627563,174.9923248,nan,381.378479,406.5231323,428.4003906,nan,nan,165.6878662,357.8686829,28.94197464,24.38631821,-83.26399231,47.16901779,372.870697,612.7174683
2006,595.7523804,464.6709595,574.8106689,369.9763184,241.1743622,590.0149536,595.7523804,174.8985901,nan,381.1784668,406.3231201,428.286377,nan,nan,165.2340088,357.6386719,28.98514938,24.46978951,-83.71398926,47.16901779,372.640686,612.5296631
2007,595.7420044,464.5231018,574.696228,369.6369934,240.8274841,589.8741455,595.7420044,174.8048553,nan,380.9784546,406.1231079,428.1723633,nan,nan,164.7801514,357.4086609,29.02832413,24.5532608,-84.16398621,47.16901779,372.410675,612.3418579
2008,595.7316284,464.3659973,574.5751343,369.2976685,240.5191498,589.7333374,595.7316284,174.7111206,nan,380.7784424,405.9230957,428.0583496,nan,nan,164.3262939,357.1786499,29.07149887,24.6367321,-84.61398315,47.16901779,372.1806641,612.1540527
2009,595.7212524,464.1867676,574.4733276,368.9583435,240.2108154,589.5925293,595.7212524,174.6173859,nan,380.5784302,405.7230835,427.9443359,nan,nan,163.8724365,356.9486389,29.11467361,24.7202034,-85.0639801,47.16901779,371.9506531,611.9662476
2010,595.7108765,464.0215759,574.3725586,368.6190186,239.9024811,589.4517212,595.7108765,174.3049622,nan,380.378418,405.5230713,427.8308411,nan,nan,163.8724365,356.7186279,29.15784836,24.8036747,-85.51397705,47.16901779,371.7206421,611.7741699
2011,595.7005005,463.8486328,574.2217407,368.2796936,239.5941467,589.3109131,595.7005005,173.9925385,nan,380.1784058,405.3230591,427.7173462,nan,nan,163.8724365,356.4886169,29.2010231,24.887146,-85.963974,47.16901779,371.4906311,611.5820923
2012,595.6901245,463.6239929,574.1224365,367.9204102,239.2858124,589.170105,595.6901245,173.6801147,nan,379.9783936,405.1230469,427.6038513,nan,nan,163.8724365,356.258606,29.24419785,24.97061729,-86.41397095,47.16901779,371.2606201,611.3900146
2013,595.6797485,463.4120789,574.0075684,367.5611267,238.977478,589.0292969,595.6797485,173.367691,nan,379.7783813,404.9230347,427.4903564,nan,nan,163.8724365,356.028595,29.28737259,25.05408859,-86.8639679,47.16901779,371.0306091,611.197937
2014,595.6797485,463.2532349,573.8753052,367.2018433,238.6306,588.8884888,595.6797485,173.0552673,nan,379.5783691,404.7230225,427.3768616,nan,nan,163.70224,355.798584,29.33054733,25.13755989,-87.31396484,47.16901779,370.8005981,611.0058594
2015,595.6797485,463.0973816,573.7563477,366.8425598,238.2837219,588.7476807,595.6797485,172.7428436,nan,379.3783569,404.5230103,427.2633667,nan,nan,163.5320435,355.568573,29.37372208,25.22103119,-87.76396179,47.16901779,370.5705872,610.8137817
2016,595.6797485,462.9533386,573.6304321,366.4832764,237.9753876,588.6068726,595.6797485,172.4554443,nan,379.1783447,404.322998,427.1498718,nan,nan,163.3618469,355.338562,29.41689682,25.30450249,-88.21395874,47.16901779,370.3405762,610.6217041
2017,595.6797485,462.8098755,573.5028687,366.1239929,237.6670532,588.4660645,595.6797485,172.144043,nan,378.9783325,404.1229858,427.036377,nan,nan,163.1916504,355.108551,29.46007156,25.38797379,-88.66395569,47.16901779,370.1105652,610.4296265
2018,595.6797485,462.5813599,573.3585815,365.7647095,237.3587189,588.3252563,595.6797485,171.9405975,nan,378.7783203,403.9229736,426.9228821,nan,nan,163.0214539,354.87854,29.50324631,25.47144508,-89.11395264,47.16901779,369.8805542,610.2375488
2019,595.6797485,462.4328003,573.260376,365.405426,237.0503845,588.1844482,595.6797485,171.8473511,nan,378.5783081,403.7229614,426.8098755,nan,nan,162.8512573,354.6485291,29.54642105,25.55491638,-89.56394959,47.16901779,369.6505432,610.0454712
2020,595.6797485,462.2325134,573.1486816,365.0461426,236.7420502,588.0436401,595.6797485,171.7541046,nan,378.3782959,403.5229492,426.6968689,nan,nan,162.6810608,354.4185181,29.58959579,25.63838768,-90.01394653,47.16901779,369.4205322,609.8533936
2021,595.6797485,462.0772705,573.0148926,364.6868591,236.4337158,587.902832,595.6797485,171.6274261,nan,378.1782837,403.322937,426.5838623,nan,nan,162.4824982,354.1885071,29.63277054,25.72185898,-90.46394348,46.90198898,369.1905212,609.6613159
2022,595.6797485,461.8881531,572.8672485,364.3275757,236.0868378,587.7620239,595.6797485,171.5343628,nan,377.9782715,403.1229248,426.4708557,nan,nan,162.2839355,353.9584961,29.67594528,25.80533028,-90.91394043,46.63496017,368.9605103,609.4692383
2023,595.6797485,461.6859741,572.7278442,363.9682922,235.7399597,587.6212158,595.6797485,171.4412994,nan,377.7782593,402.9229126,426.3578491,nan,nan,162.0853729,353.7284851,29.71912003,25.88880157,-91.36393738,46.36793137,368.7304993,609.2771606
2024,595.6693726,461.543335,572.6118774,363.6090088,235.4316254,587.4804077,595.6693726,171.3482361,nan,377.5782471,402.7229004,426.2448425,nan,nan,161.8868103,353.4984741,29.76229477,25.97227287,-91.81393433,46.10090256,368.5004883,609.085083
2025,595.6589966,461.3598633,572.4624023,363.2497253,235.123291,587.3395996,595.6589966,171.0379944,nan,377.3782349,402.5228882,426.1318359,nan,nan,160.8656158,353.2684631,29.80546951,26.05574417,-92.26393127,45.88727951,368.2704773,608.8930054
2026,595.6486206,461.1659851,572.3320923,362.8904419,234.8149567,587.1987915,595.6486206,170.7277527,nan,377.1782227,402.322876,426.0188293,nan,nan,159.8444214,353.0384521,29.84864426,26.13921547,-92.71392822,45.67365646,368.0404663,608.7009277
2027,595.6382446,460.9445496,572.187561,362.5311584,234.5066223,587.0579834,595.6382446,170.417511,nan,376.9782104,402.1228638,425.9058228,nan,nan,158.8232269,352.8084412,29.891819,26.22268677,-93.16392517,45.46003342,367.8104553,608.5088501
2028,595.6278687,460.7480469,572.0795898,362.1918335,234.198288,586.9171753,595.6278687,170.1072693,nan,376.7781982,401.9228516,425.793335,nan,nan,158.5170746,352.5784302,29.93499374,26.30615807,-93.61392212,45.19300461,367.5804443,608.3167725
2029,595.6174927,460.5721436,571.9363403,361.8525085,233.8899536,586.7763672,595.6174927,169.7970276,nan,376.578186,401.7228394,425.6808472,nan,nan,158.0520782,352.3484192,29.97816849,26.38962936,-94.06391907,44.9259758,367.3504333,608.1246948
2030,595.6071167,460.3901978,571.7846069,361.5131836,233.5430756,586.6355591,595.6071167,169.4867859,nan,376.3781738,401.5228271,425.5683594,nan,nan,157.8541565,352.1184082,30.02134323,26.47310066,-94.51391602,44.65894699,367.1204224,607.9326172
2031,595.5967407,460.1815491,571.6796265,361.1738586,233.1961975,586.494751,595.5967407,168.742218,nan,376.1781616,401.3228149,425.4558716,nan,nan,157.6204071,351.8883972,30.06451797,26.55657196,-94.96391296,44.39191818,366.8904114,607.7405396
2032,595.5863647,460.0088501,571.543457,360.8345337,232.8878632,586.4331665,595.5863647,167.9976501,nan,375.9781494,401.1228027,425.3433838,nan,nan,157.4427948,351.6583862,30.10769272,26.64004326,-95.41390991,44.15159225,366.6604004,607.5484619
2033,595.5759888,459.8695679,571.4349976,360.4752502,232.5795288,586.371582,595.5759888,167.2530823,nan,375.7781372,400.9227905,425.230896,nan,nan,157.2453613,351.4283752,30.15086746,26.72351456,-95.86390686,43.91126633,366.4303894,607.3563843
2034,595.5656128,459.6529541,571.2926025,360.1159668,232.2711945,586.3099976,595.5656128,166.5085144,nan,375.578125,400.7227783,425.1184082,nan,nan,157.0479279,351.1983643,30.19404221,26.80698586,-96.31390381,43.6709404,366.2003784,607.1643066
2035,595.5552368,459.5097046,571.1848755,359.7566833,231.9628601,586.2484131,595.5552368,165.7639465,nan,375.3781128,400.5227661,425.0059204,nan,nan,156.8504944,350.9683533,30.23721695,26.89045715,-96.76390076,43.43061447,365.9703674,606.972229
2036,595.5448608,459.3012085,571.0836182,359.3973999,231.6545258,586.1868286,595.5448608,165.0193787,nan,375.1781006,400.3227539,424.8934326,nan,nan,155.835083,350.7383423,30.28039169,26.97392845,-97.21389771,43.19028854,365.7403564,606.7801514
2037,595.5344849,459.1514893,570.984314,359.0381165,231.3461914,586.1252441,595.5344849,164.2748108,nan,374.9780884,400.1227417,424.7814331,nan,nan,154.8196716,350.5083313,30.32356644,27.05739975,-97.66389465,42.94996262,365.5103455,606.5880737
2038,595.5241089,458.9377441,570.8746948,358.678833,230.9993134,586.0636597,595.5241089,163.5302429,nan,374.7780762,399.9227295,424.6694336,nan,nan,153.8042603,350.2783203,30.36674118,27.14087105,-98.1138916,42.70963669,365.2803345,606.3959961
2039,595.5137329,458.7651672,570.7402954,358.3195496,230.6524353,586.0020752,595.5137329,162.785675,nan,374.578064,399.7227173,424.5574341,nan,nan,152.7888489,350.0483093,30.40991592,27.22434235,-98.56388855,42.46931076,365.0503235,606.2039185
2040,595.5033569,458.6123047,570.6390991,357.9602661,230.344101,585.9404907,595.5033569,162.0411072,nan,374.3780518,399.5227051,424.4454346,nan,nan,152.469162,349.8182983,30.45309067,27.30781364,-99.0138855,41.88184357,364.8203125,606.0118408
2041,595.492981,458.4683228,570.5033569,357.6009827,230.0357666,585.8789063,595.492981,161.2965393,nan,374.1780396,399.3226929,424.3334351,nan,nan,152.469162,349.5882874,30.49626541,27.39128494,-99.46388245,41.29437637,364.5903015,605.8197632
2042,595.482605,458.3000793,570.3745728,357.2416992,229.7274323,585.8173218,595.482605,160.6199036,nan,373.9780273,399.1226807,424.2214355,nan,nan,152.469162,349.3582764,30.53944016,27.47475624,-99.91387939,40.70690918,364.3602905,605.6276855
2043,595.472229,458.1431885,570.2301025,356.8824158,229.4190979,585.7557373,595.472229,160.5256653,nan,373.7780151,398.9226685,424.109436,nan,nan,152.2138672,349.1282654,30.5826149,27.55822754,-100.3638763,40.11944199,364.1302795,605.4356079
2044,595.2858887,457.9364624,570.1022949,356.5231323,229.1107635,585.6941528,595.2858887,160.431427,nan,373.5780029,398.7226563,423.9974365,nan,nan,151.9585724,348.8982544,30.62578964,27.64169884,nan,39.55867767,363.9002686,605.2435303
2045,595.1613159,457.7414551,569.9549561,356.1638489,228.8024292,585.6325684,595.1613159,160.3371887,nan,373.3779907,398.522644,423.8859253,nan,nan,151.7032776,348.6682434,30.66896439,27.72517014,nan,38.99791336,363.6702576,605.0514526
2046,595.151001,457.5929871,569.8278198,355.8045654,228.4555511,585.5709839,595.151001,159.8659973,nan,373.1779785,398.3226318,423.7744141,nan,nan,151.4479828,348.4382324,30.71213913,27.80864143,nan,38.43714905,363.4402466,604.859375
2047,595.140686,457.4291077,569.6755981,355.445282,228.1086731,585.5093994,595.140686,159.3948059,nan,372.9779663,398.1226196,423.6629028,nan,nan,151.1643219,348.2082214,30.75531387,27.89211273,nan,37.87638474,363.2102356,604.6672974
2048,595.1303711,457.2457275,569.5794067,355.0859985,227.8003387,585.4478149,595.1303711,159.0161743,nan,372.7779541,397.9226074,423.5513916,nan,nan,150.880661,347.9782104,30.79848862,27.97558403,nan,37.48085403,362.9802246,604.4752197
2049,595.1200562,457.0683594,569.4547119,354.7267151,227.4920044,585.3862305,595.1200562,158.9224396,nan,372.5779419,397.7225952,423.4398804,nan,nan,150.5970001,347.7481995,30.84166336,28.05905533,nan,37.24230957,362.7502136,604.2831421
2050,595.1097412,456.8756714,569.3406372,354.3674316,227.18367,585.324646,595.1097412,158.8287048,nan,372.3779297,397.522583,423.3283691,nan,nan,150.3133392,347.5181885,30.8848381,28.14252663,nan,37.00376511,362.5202026,604.0910645
2051,595.0994263,456.6661682,569.2210083,354.0081482,226.8753357,585.2630615,595.0994263,158.7349701,nan,372.1779175,397.3225708,423.2168579,nan,nan,150.0296783,347.2881775,30.92801285,28.22599792,nan,36.76522064,362.2901917,603.8989868
2052,595.0891113,456.4674988,569.0964966,353.6488647,226.5670013,585.2014771,595.0891113,158.6412354,nan,371.9779053,397.1225586,423.1053467,nan,nan,149.7460175,347.0581665,30.97118759,28.30946922,nan,36.52667618,362.0601807,603.7069092
