index,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21
1214,775.1591796875,757.1027832031,776.4654541016,727.0897216797,765.7388305664,774.2720947266,775.1591796875,700.3649291992,nan,701.9055786133,745.7338256836,538.9951782227,720.9998779297,720.9999389648,702.7396850586,694.2262573242,17.7700157166,57.7716140747,574.8370361328,684.6452026367,764.3222656250,797.8876342773
1215,775.0724487305,757.0219116211,776.4127197266,726.9100952148,765.5858154297,774.1797485352,775.0724487305,700.2213745117,nan,701.7055664063,745.5805664063,538.8261718750,720.9998779297,720.9999389648,702.2318725586,694.1342773438,17.1100158691,57.1116142273,574.6570434570,684.5388793945,764.2302856445,797.8790893555
1216,774.9857177734,756.9453735352,776.3403320313,726.7304687500,765.4328002930,774.0874023438,774.9857177734,700.1899414063,nan,701.5055541992,745.4273071289,538.6571655273,720.9998779297,720.9999389648,701.7240600586,694.0422973633,16.4500160217,56.4516143799,574.4770507813,684.4325561523,764.1383056641,797.8705444336
1217,774.8989868164,756.8332519531,776.2757568359,726.5508422852,765.2797851563,773.9950561523,774.8989868164,700.1585083008,nan,701.3055419922,745.2740478516,538.4881591797,720.9998779297,720.9999389648,701.2162475586,693.9503173828,15.7900161743,55.7916145325,574.2970581055,684.3262329102,764.0463256836,797.8619995117
1218,774.8122558594,756.7595214844,776.2204589844,726.3712158203,765.1267700195,773.9027099609,774.8122558594,700.1270751953,nan,701.1055297852,745.1207885742,538.3191528320,720.9998779297,720.9999389648,700.7084350586,693.8583374023,15.1300163269,55.1316146851,574.1170654297,684.2066040039,763.9543457031,797.8534545898
1219,774.7255249023,756.6608276367,776.1448364258,726.1915893555,764.9737548828,773.8103637695,774.7255249023,700.0956420898,nan,700.9055175781,744.9675292969,538.1501464844,720.9998779297,720.9999389648,700.2006225586,693.7663574219,14.4700164795,54.4716148376,573.9370727539,684.0869750977,763.8623657227,797.8449096680
1220,774.6387939453,756.5629882813,776.0748291016,726.0219116211,764.8207397461,773.7180175781,774.6387939453,700.0642089844,nan,700.7055053711,744.8142700195,537.9811401367,720.9998779297,720.9999389648,699.6928100586,693.6743774414,13.8100166321,53.8116149902,573.7570800781,683.9673461914,763.7703857422,797.8342285156
1221,774.5520629883,756.4923095703,776.0120849609,725.8522338867,764.6677246094,773.6256713867,774.5520629883,700.0170898438,nan,700.5054931641,744.6610107422,537.8126220703,720.9998779297,720.9999389648,699.4605712891,693.5823974609,13.1500167847,53.1516151428,573.5770874023,683.8477172852,763.6784057617,797.8235473633
1222,774.4653320313,756.4011230469,775.9620971680,725.6825561523,764.5147094727,773.5333251953,774.4653320313,699.9699707031,nan,700.3054809570,744.4981689453,537.6441040039,720.9998779297,720.9999389648,699.4605712891,693.4904174805,12.4900169373,52.4916152954,573.3970947266,683.7280883789,763.5864257813,797.8128662109
1223,774.3786010742,756.3050537109,775.8960571289,725.5128784180,764.3425292969,773.4409790039,774.3786010742,699.9228515625,nan,700.1054687500,744.3353271484,537.4755859375,720.9998779297,720.9999389648,699.4605712891,693.3984375000,11.8300170898,51.8316154480,573.2171020508,683.6084594727,763.4944458008,797.8021850586
1224,774.2918701172,756.2233276367,775.8317260742,725.3432006836,764.1703491211,773.3442382813,774.2918701172,699.8757324219,nan,699.9054565430,744.1724853516,537.3070678711,720.9998779297,720.9999389648,699.3300170898,693.3064575195,11.1700172424,51.1716156006,573.0371093750,683.4888305664,763.4024658203,797.7915039063
1225,774.1949462891,756.1353759766,775.7561035156,725.1735229492,763.9981689453,773.2474975586,774.1949462891,699.8286132813,nan,699.7054443359,744.0096435547,537.1385498047,720.9998779297,720.9999389648,699.1994628906,693.2144775391,10.5100173950,50.5116157532,572.8571166992,683.3692016602,763.3104858398,797.7808227539
1226,774.0980224609,756.0576171875,775.6925048828,725.0038452148,763.8259887695,773.1507568359,774.0980224609,699.7814941406,nan,699.5054321289,743.8468017578,536.9700317383,720.9998779297,720.9999389648,699.0689086914,693.1224975586,9.3207416534,49.8516159058,572.6771240234,683.2628784180,763.2185058594,797.7701416016
1227,774.0010986328,755.9553222656,775.6395874023,724.8341674805,763.6538085938,773.0540161133,774.0010986328,699.7343750000,nan,699.3054199219,743.6839599609,536.8020019531,720.9998779297,720.9999389648,698.9383544922,693.0305175781,9.3207416534,49.1916160583,572.4971313477,683.1565551758,763.1265258789,797.7594604492
1228,773.9041748047,755.8670043945,775.5841674805,724.6644897461,763.4816284180,772.9572753906,773.9041748047,699.6872558594,nan,699.1054077148,743.5211181641,536.6339721680,720.9998779297,720.9999389648,698.8078002930,692.9385375977,9.3207416534,48.5316162109,572.3171386719,683.0502319336,763.0345458984,797.7487792969
1229,773.8072509766,755.7860717773,775.5299682617,724.4948120117,763.3286132813,772.8605346680,773.8072509766,699.6401367188,nan,698.9053955078,743.3582763672,536.4659423828,720.9998779297,720.9999389648,698.6772460938,692.8465576172,9.3207416534,47.8716163635,572.1371459961,682.9439086914,762.9425659180,797.7380981445
1230,773.7103271484,755.7191162109,775.4590454102,724.3151855469,763.1755981445,772.7637939453,773.7103271484,699.5930175781,nan,698.7053833008,743.1954345703,536.2979125977,720.9998779297,720.9999389648,698.5466918945,692.7545776367,9.3207416534,47.2116165161,571.9571533203,682.8375854492,762.8505859375,797.7274169922
1231,773.6134033203,755.6278686523,775.4105224609,724.1355590820,763.0225830078,772.6670532227,773.6134033203,699.5458984375,nan,698.5053710938,743.0325927734,536.1298828125,720.9998779297,720.9999389648,698.4016723633,692.6625976563,9.3207416534,46.5516166687,571.7771606445,682.7312622070,762.7586059570,797.7167358398
1232,773.5164794922,755.5383300781,775.3563842773,723.9559326172,762.8695678711,772.5703125000,773.5164794922,699.4987792969,nan,698.3053588867,742.8697509766,535.9618530273,720.9998779297,720.9999389648,698.3565673828,692.5706176758,9.3207416534,45.8916168213,571.5971679688,682.6249389648,762.6666259766,797.7060546875
1233,773.4195556641,755.4572143555,775.2874145508,723.7763061523,762.7165527344,772.4735717773,773.4195556641,699.4516601563,nan,698.1053466797,742.7069091797,535.7943725586,720.9998779297,720.9999389648,698.3565673828,692.4786376953,9.3207416534,45.2316169739,571.4171752930,682.5186157227,762.5746459961,797.6953735352
1234,773.3226318359,755.3785400391,775.2215576172,723.5966796875,762.5635375977,772.3768310547,773.3226318359,699.4045410156,nan,697.9053344727,742.5440673828,535.6268920898,720.9998779297,720.9999389648,698.2279052734,692.3866577148,9.3207416534,44.5716171265,571.2371826172,682.4122924805,762.4826660156,797.6846923828
1235,773.2257080078,755.2757568359,775.1676635742,723.4170532227,762.4105224609,772.2800903320,773.2257080078,699.3574218750,nan,697.7053222656,742.3812255859,535.4594116211,720.9998779297,720.9999389648,698.1940307617,692.2946777344,9.3207416534,43.9116172791,571.0571899414,682.3059692383,762.3906860352,797.6740112305
1236,773.1287841797,755.1987304688,775.1081542969,723.2374267578,762.2575073242,772.1833496094,773.1287841797,699.3103027344,nan,697.5053100586,742.2183837891,535.2919311523,720.9998779297,720.9999389648,698.1940307617,692.2026977539,9.3207416534,43.2516174316,570.8771972656,682.1996459961,762.2987060547,797.6633300781
1237,773.0318603516,755.1199951172,775.0489501953,723.0578002930,762.1044921875,772.0866088867,773.0318603516,699.2631835938,nan,697.3052978516,742.0555419922,535.1244506836,720.9998779297,720.9999389648,698.1940307617,692.1107177734,9.3207416534,42.5916175842,570.6972045898,682.0933227539,762.2067260742,797.6526489258
1238,772.9349365234,755.0203857422,774.9901123047,722.8781738281,761.9514770508,771.9898681641,772.9349365234,699.2160644531,nan,697.1181640625,741.8927001953,534.9569702148,720.9998779297,720.9999389648,698.0659179688,692.0187377930,9.3207416534,41.9316177368,570.5172119141,681.9869995117,762.1147460938,797.6419677734
1239,772.8380126953,754.9302978516,774.9150390625,722.6985473633,761.7984619141,771.8931274414,772.8380126953,699.1689453125,nan,697.0381469727,741.7298583984,534.7899780273,720.9998779297,720.9999389648,697.9378051758,691.9267578125,9.3207416534,41.2716178894,570.3372192383,681.8806762695,762.0227661133,797.6312866211
1240,772.7410888672,754.8520507813,774.8399047852,722.5189208984,761.6262817383,771.7963867188,772.7410888672,699.1218261719,nan,696.9581298828,741.5670166016,534.6229858398,720.9998779297,720.9999389648,697.8096923828,691.8347778320,9.3207416534,40.6116180420,570.1572265625,681.7743530273,761.9307861328,797.6206054688
1241,772.6441650391,754.7786865234,774.7905883789,722.3392944336,761.4541015625,771.6996459961,772.6441650391,699.0747070313,nan,696.8781127930,741.4041748047,534.4559936523,720.9998779297,720.9999389648,697.6815795898,691.7427978516,9.3207416534,39.9516181946,569.9772338867,681.5130004883,761.8388061523,797.6099243164
1242,772.5472412109,754.6996459961,774.7376708984,722.1596679688,761.2819213867,771.6029052734,772.5472412109,699.0275878906,nan,696.7980957031,741.2413330078,534.2890014648,720.9998779297,720.9999389648,697.5534667969,691.6508178711,9.3207416534,39.2916183472,569.7972412109,681.1278076172,761.7468261719,797.5992431641
1243,772.4556884766,754.6249389648,774.6652832031,721.9800415039,761.1097412109,771.5061645508,772.4556884766,698.9804687500,nan,696.7180786133,741.0784912109,534.1220092773,720.9998779297,720.9999389648,697.4253540039,691.5588378906,9.3207416534,38.6316184998,569.6172485352,680.8986816406,761.6548461914,797.5885620117
1244,772.3893432617,754.5338134766,774.5985717773,721.8004150391,760.9375610352,771.4094238281,772.3893432617,698.9333496094,nan,696.6380615234,740.9252319336,533.9550170898,720.9998779297,720.9999389648,697.2972412109,691.4668579102,9.3207416534,37.9716186523,569.4372558594,680.5144042969,761.5628662109,797.5778808594
1245,772.3332519531,754.4583740234,774.5280151367,721.6207885742,760.7845458984,771.3126831055,772.3332519531,698.8862304688,nan,696.5580444336,740.7719726563,533.7885131836,720.9998779297,720.9999389648,697.1549072266,691.3748779297,9.3207416534,37.3116188049,569.2572631836,680.1301269531,761.4708862305,797.5671997070
1246,772.2771606445,754.3851318359,774.4688110352,721.4411621094,760.6315307617,771.2159423828,772.2771606445,698.8391113281,nan,696.4780273438,740.6187133789,533.6220092773,720.9998779297,720.9999389648,697.0125732422,691.2828979492,9.3207416534,36.6516189575,569.0772705078,679.7458496094,761.3789062500,797.5565185547
1247,772.2210693359,754.3151855469,774.3978881836,721.2615356445,760.4785156250,771.1455688477,772.2210693359,698.7919921875,nan,696.3980102539,740.4654541016,533.4555053711,720.9998779297,720.9999389648,696.8702392578,691.1909179688,9.3207416534,35.9916191101,568.8972778320,679.3615722656,761.2869262695,797.5458374023
1248,772.1649780273,754.2117919922,774.3477783203,721.0819091797,760.3255004883,771.0751953125,772.1649780273,698.7448730469,nan,696.3179931641,740.3121948242,533.2890014648,720.9998779297,720.9999389648,696.7279052734,691.0989379883,9.3207416534,35.3316192627,568.7172851563,678.9772949219,761.1949462891,797.5351562500
1249,772.1088867188,754.1078491211,774.2918090820,720.9022827148,760.1724853516,771.0048217773,772.1088867188,698.6977539063,nan,696.2379760742,740.1589355469,533.1224975586,720.9998779297,720.9999389648,696.5855712891,691.0069580078,9.3207416534,34.6716194153,568.5372924805,678.5930175781,761.1029663086,797.5244750977
1250,772.0527954102,754.0338134766,774.2158203125,720.7226562500,760.0194702148,770.9344482422,772.0527954102,698.6506347656,nan,696.1579589844,740.0056762695,532.9559936523,720.9998779297,720.9999389648,696.4432373047,690.9149780273,9.3207416534,34.0116195679,568.3572998047,678.2087402344,761.0109863281,797.5137939453
1251,771.9967041016,753.9305419922,774.1643676758,720.5430297852,759.8664550781,770.8640747070,771.9967041016,698.6035156250,nan,696.0779418945,739.8524169922,532.7899780273,720.9998779297,720.9999389648,696.3009033203,690.8229980469,9.3207416534,33.3516197205,568.1773071289,677.8244628906,760.9190063477,797.5031127930
1252,771.9406127930,753.8324584961,774.1102905273,720.3634033203,759.7134399414,770.7937011719,771.9406127930,698.5563964844,nan,695.9979248047,739.6991577148,532.6239624023,720.9998779297,720.9999389648,696.1585693359,690.7310180664,9.3207416534,32.6916198730,567.9973144531,677.4401855469,760.8270263672,797.4924316406
1253,771.8845214844,753.7611694336,774.0544433594,720.1837768555,759.5604248047,770.7233276367,771.8845214844,698.5092773438,nan,695.9179077148,739.5458984375,532.4579467773,720.9998779297,720.9999389648,696.0162353516,690.6390380859,9.3207416534,32.0316200256,567.8173217773,677.0559082031,760.7350463867,797.4817504883
1254,771.8284301758,753.6824951172,773.9951782227,720.0041503906,759.4074096680,770.6529541016,771.8284301758,698.3522338867,nan,695.8378906250,739.3830566406,532.2919311523,720.9998779297,720.9999389648,695.8739013672,690.5470581055,9.3207416534,31.3716201782,567.6373291016,676.6716308594,760.6430664063,797.4710693359
1255,771.7723388672,753.5711669922,773.9189453125,719.8245239258,759.2543945313,770.5826416016,771.7723388672,698.1951904297,nan,695.7578735352,739.2202148438,532.1259155273,720.9998779297,720.9999389648,695.7315673828,690.4550781250,9.3207416534,30.7116203308,567.4573364258,676.2873535156,760.5510864258,797.4603881836
1256,771.7162475586,753.5009155273,773.8450317383,719.6448974609,759.0822143555,770.5123291016,771.7162475586,698.1477661133,nan,695.6778564453,739.0573730469,531.9598999023,720.9998779297,720.9999389648,695.5892333984,690.3630981445,9.3207416534,30.0516204834,567.2773437500,675.9030761719,760.4591064453,797.4497070313
1257,771.6601562500,753.3865966797,773.7940063477,719.4652709961,758.9100341797,770.4420166016,771.6601562500,698.1012573242,nan,695.5978393555,738.8945312500,531.7943725586,720.9998779297,720.9999389648,695.4468994141,690.2711181641,9.3207416534,29.3916206360,567.0973510742,675.5187988281,760.3671264648,797.4390258789
1258,771.6040649414,753.2724609375,773.7463378906,719.2856445313,758.7378540039,770.3717041016,771.6040649414,698.0547485352,nan,695.5178222656,738.7316894531,531.6288452148,720.9998779297,720.9999389648,695.3045654297,690.1791381836,9.3207416534,28.7316207886,566.9173583984,675.1345214844,760.2751464844,797.4283447266
1259,771.5479736328,753.1991577148,773.6812133789,719.1060180664,758.5656738281,770.3013916016,771.5479736328,698.0082397461,nan,695.4378051758,738.5688476563,531.4633178711,720.9998779297,720.9999389648,695.1622314453,690.0871582031,9.3207416534,28.0716209412,566.7373657227,674.7634887695,760.1831665039,797.4176635742
1260,771.4918823242,753.0957641602,773.6177978516,718.9263916016,758.3934936523,770.2310791016,771.4918823242,697.9617309570,nan,695.3577880859,738.4060058594,531.2977905273,720.9997558594,720.9999389648,694.9060668945,689.9951782227,9.3207416534,27.4116210938,566.5573730469,674.3924560547,760.0911865234,797.4069824219
1261,771.4357910156,753.0042724609,773.5498046875,718.7567138672,758.2404785156,770.1607666016,771.4357910156,697.9152221680,nan,695.2777709961,738.2431640625,531.1322631836,720.9997558594,720.9999389648,694.6499023438,689.9031982422,9.3207416534,26.7516212463,566.3773803711,674.0214233398,759.9992065430,797.3963012695
1262,771.3796997070,752.9239501953,773.4869384766,718.5870361328,758.0874633789,770.0904541016,771.3796997070,697.8687133789,nan,695.1977539063,738.0803222656,530.9667358398,720.9997558594,720.9999389648,694.5020141602,689.8112182617,9.3207416534,26.0916213989,566.1973876953,673.6503906250,759.9072265625,797.3856201172
1263,771.3236083984,752.8367919922,773.4365844727,718.4173583984,757.9344482422,770.0201416016,771.3236083984,697.8222045898,nan,695.1177368164,737.9174804688,530.8017578125,720.9995727539,720.9999389648,694.3609619141,689.7192382813,9.3207416534,25.4316215515,566.0173950195,673.2793579102,759.8152465820,797.3749389648
1264,771.2675170898,752.7246093750,773.3703613281,718.2476806641,757.7814331055,769.9498291016,771.2675170898,697.6671142578,nan,695.0377197266,737.7546386719,530.6367797852,720.9913940430,720.9999389648,694.2199096680,689.6272583008,9.3207416534,24.7716217041,565.8374023438,672.9083251953,759.7232666016,797.3642578125
1265,771.2062988281,752.6250000000,773.2990722656,718.0780029297,757.6284179688,769.8795166016,771.2062988281,697.5120239258,nan,694.9577026367,737.6013793945,530.4718017578,720.9410400391,720.9999389648,694.0788574219,689.5352783203,9.3207416534,24.1116218567,565.6574096680,672.5372924805,759.6312866211,797.3535766602
1266,771.1450805664,752.5303955078,773.2335205078,717.9083251953,757.4754028320,769.8092041016,771.1450805664,697.3569335938,nan,694.8776855469,737.4481201172,530.3068237305,650.5848999023,720.9999389648,693.9378051758,689.4432983398,9.3207416534,23.4516220093,565.4774169922,672.1662597656,759.5393066406,797.3428955078
1267,771.0838623047,752.4550170898,773.1725463867,717.7386474609,757.3223876953,769.7388916016,771.0838623047,697.2018432617,nan,694.7976684570,737.2948608398,530.1418457031,650.2287597656,720.9999389648,693.6838989258,689.3513183594,9.3207416534,22.7916221619,565.2974243164,671.7819824219,759.4473266602,797.3322143555
1268,771.0226440430,752.3710937500,773.1222534180,717.5689697266,757.1693725586,769.6685791016,771.0226440430,697.0467529297,nan,694.7176513672,737.1416015625,529.9768676758,649.8726196289,720.9999389648,693.4299926758,689.2593383789,9.3207416534,22.1316223145,565.1174316406,671.3977050781,759.3553466797,797.3236694336
1269,770.9614257813,752.2713623047,773.0717773438,717.3992919922,757.0163574219,769.5982666016,770.9614257813,696.8916625977,nan,694.6376342773,736.9883422852,529.8123779297,649.5164794922,720.9999389648,693.1760864258,689.1673583984,9.3207416534,21.4716224670,564.9374389648,671.0134277344,759.2633666992,797.3151245117
1270,770.9002075195,752.1770629883,772.9970703125,717.2296142578,756.8633422852,769.5279541016,770.9002075195,696.7365722656,nan,694.5576171875,736.8350830078,529.6478881836,649.1603393555,720.9999389648,692.9221801758,689.0753784180,9.3207416534,20.8116226196,564.7574462891,670.6291503906,759.1713867188,797.3065795898
1271,770.8389892578,752.1046142578,772.9329833984,717.0499877930,756.7103271484,769.4576416016,770.8389892578,696.5814819336,nan,694.4776000977,736.6818237305,529.4833984375,648.8041992188,720.9999389648,692.6682739258,688.9833984375,9.3207416534,20.1516227722,564.5774536133,670.2448730469,759.0794067383,797.2980346680
1272,770.7777709961,752.0116577148,772.8676757813,716.8703613281,756.5381469727,769.3873291016,770.7777709961,696.4263916016,nan,694.3975830078,736.5285644531,529.3189086914,648.4480590820,720.9999389648,692.6150512695,688.8914184570,9.3207416534,19.4916229248,564.3974609375,669.8605957031,758.9874267578,797.2894897461
1273,770.7165527344,751.9432983398,772.7985839844,716.6907348633,756.3659667969,769.3170166016,770.7165527344,696.2713012695,nan,694.3175659180,736.3753051758,529.1544189453,648.0919189453,720.9999389648,692.6150512695,688.7994384766,9.3207416534,18.8316230774,564.2174682617,669.4763183594,758.8954467773,797.2809448242
1274,770.6553344727,751.8402099609,772.7494506836,716.5111083984,756.1937866211,769.2467041016,770.6553344727,696.1162109375,nan,694.2375488281,736.2220458984,528.9899291992,647.7357788086,720.9999389648,692.6150512695,688.7074584961,9.3207416534,18.1716232300,564.0374755859,669.0920410156,758.8034667969,797.2723999023
1275,770.5941162109,751.7679443359,772.6923828125,716.3314819336,756.0216064453,769.1763916016,770.5941162109,695.9611206055,nan,694.1575317383,736.0687866211,528.8259277344,647.3796386719,720.9999389648,692.3829956055,688.6154785156,9.3207416534,17.5116233826,563.8574829102,668.5751953125,758.7114868164,797.2638549805
1276,770.5328979492,751.6801147461,772.6203002930,716.1518554688,755.8494262695,769.1060791016,770.5328979492,695.8060302734,nan,694.0775146484,735.9155273438,528.6619262695,647.0234985352,720.9999389648,692.1509399414,688.5234985352,9.3207416534,16.8516235352,563.6774902344,668.0583496094,758.6195068359,797.2553100586
1277,770.4716796875,751.5700683594,772.5466308594,715.9722290039,755.6964111328,769.0357666016,770.4716796875,695.4337768555,nan,693.9974975586,735.7622680664,528.4979248047,646.6673583984,720.9999389648,691.9188842773,688.4315185547,9.3207416534,16.1916236877,563.4974975586,667.5415039063,758.5275268555,797.2467651367
1278,770.4104614258,751.4637451172,772.4891357422,715.7926025391,755.5433959961,768.9654541016,770.4104614258,695.0615234375,nan,693.9174804688,735.6090087891,528.3339233398,646.3112182617,720.9999389648,691.6868286133,688.3395385742,9.3207416534,15.5316238403,563.3175048828,667.0246582031,758.4355468750,797.2382202148
1279,770.3492431641,751.3732910156,772.4369506836,715.6129760742,755.3903808594,768.8951416016,770.3492431641,694.6892700195,nan,693.8374633789,735.4557495117,528.1699218750,645.9550781250,720.9999389648,691.5147094727,688.2475585938,9.3207416534,14.8716239929,563.1375122070,666.5078125000,758.3435668945,797.2296752930
1280,770.2880249023,751.2857055664,772.3746337891,715.4333496094,755.2373657227,768.8248291016,770.2880249023,694.3170166016,nan,693.7574462891,735.3024902344,528.0059204102,645.5989379883,720.9999389648,691.5147094727,688.1555786133,9.3207416534,14.2116241455,562.9575195313,665.9909667969,758.2515869141,797.2211303711
1281,770.2268066406,751.2003173828,772.3122558594,715.2537231445,755.0843505859,768.7545166016,770.2268066406,693.9447631836,nan,693.6774291992,735.1492309570,527.8419189453,645.2427978516,720.9999389648,691.4805908203,688.0635986328,9.3207416534,13.5516242981,562.7775268555,665.4741210938,758.1596069336,797.2125854492
1282,770.1655883789,751.1075439453,772.2433471680,715.0740966797,754.9313354492,768.6842041016,770.1655883789,693.5725097656,nan,693.5974121094,734.9959716797,527.6784057617,644.8866577148,720.9999389648,691.4805908203,687.9716186523,9.3207416534,12.8916244507,562.5975341797,664.9572753906,758.0676269531,797.2040405273
1283,770.1043701172,751.0313110352,772.1705322266,714.8944702148,754.7783203125,768.6138916016,770.1043701172,693.2002563477,nan,693.5173950195,734.8427124023,527.5148925781,644.5305175781,720.9999389648,691.4805908203,687.8796386719,9.3207416534,12.2316246033,562.4175415039,664.4404296875,757.9756469727,797.1954956055
1284,770.0431518555,750.9604492188,772.1001586914,714.7148437500,754.6253051758,768.5435791016,770.0431518555,692.8280029297,nan,693.4373779297,734.6894531250,527.3513793945,644.1743774414,720.9999389648,691.4805908203,687.7876586914,9.3207416534,11.5716247559,562.2375488281,663.9235839844,757.8836669922,797.1869506836
1285,769.9819335938,750.8712158203,772.0375366211,714.5352172852,754.4722900391,768.4732666016,769.9819335938,692.4557495117,nan,693.3573608398,734.5361938477,527.1878662109,643.8182373047,720.9999389648,691.4805908203,687.6956787109,9.3207416534,10.9116249084,562.0575561523,663.4067382813,757.7916870117,797.1784057617
1286,769.9207153320,750.7767333984,771.9877929688,714.3555908203,754.3192749023,768.4029541016,769.9207153320,692.0834960938,nan,693.2773437500,734.3829345703,527.0243530273,643.4620971680,720.9999389648,691.2518310547,687.6036987305,9.3207416534,10.2516250610,561.8775634766,662.8898925781,757.6997070313,797.1698608398
1287,769.8594970703,750.6939697266,771.9217529297,714.1759643555,754.1662597656,768.3326416016,769.8594970703,691.7112426758,nan,693.1973266602,734.2200927734,526.8608398438,643.1059570313,720.9999389648,691.2059936523,687.5117187500,9.3207416534,9.3214683533,561.6975708008,662.3730468750,757.6077270508,797.1613159180
1288,769.7982788086,750.5906982422,771.8671875000,713.9963378906,753.9940795898,768.2623291016,769.7982788086,691.3389892578,nan,693.1173095703,734.0572509766,526.6978149414,642.7498168945,720.9999389648,691.2059936523,687.4197387695,9.3207416534,9.3214683533,561.5175781250,661.8562011719,757.5157470703,797.1527709961
1289,769.7370605469,750.4926757813,771.8134765625,713.8167114258,753.8218994141,768.1920166016,769.7370605469,690.9667358398,nan,693.0372924805,733.8944091797,526.5347900391,642.3936767578,720.9999389648,691.2059936523,687.3277587891,9.3207416534,9.3214683533,561.3375854492,661.3393554688,757.4237670898,797.1442260742
1290,769.6758422852,750.3957519531,771.7384643555,713.6370849609,753.6497192383,768.1217041016,769.6758422852,690.5944824219,nan,692.9572753906,733.7315673828,526.3717651367,642.0375366211,720.9999389648,690.9782714844,687.2357788086,9.3207416534,9.3214683533,561.1575927734,660.8092651367,757.3317871094,797.1356811523
1291,769.6146240234,750.2885131836,771.6672973633,713.4574584961,753.4775390625,768.0513916016,769.6146240234,690.2222290039,nan,692.8772583008,733.5687255859,526.2087402344,641.6813964844,720.9999389648,690.7505493164,687.1437988281,9.3207416534,9.3214683533,560.9776000977,660.2791748047,757.2398071289,797.1271362305
1292,769.5534057617,750.2147216797,771.6160888672,713.2778320313,753.3053588867,767.9810791016,769.5534057617,689.8499755859,nan,692.7972412109,733.4058837891,526.0457153320,641.3252563477,720.9999389648,690.5228271484,687.0518188477,9.3207416534,9.3214683533,560.7976074219,659.7490844727,757.1478271484,797.1185913086
1293,769.4921875000,750.1174316406,771.5565795898,713.0982055664,753.1523437500,767.9107666016,769.4921875000,689.4777221680,nan,692.7172241211,733.2430419922,525.8826904297,640.9691162109,720.9999389648,690.2951049805,686.9598388672,9.3207416534,9.3214683533,560.6176147461,659.2189941406,757.0558471680,797.1100463867
1294,769.4309692383,750.0344238281,771.5090942383,712.9185791016,752.9993286133,767.8404541016,769.4309692383,689.1054687500,nan,692.6372070313,733.0802001953,525.7202148438,640.6129760742,720.9999389648,690.0673828125,686.8678588867,9.3207416534,9.3214683533,560.4376220703,658.6889038086,756.9638671875,797.1015014648
1295,769.3697509766,749.9648437500,771.4562377930,712.7389526367,752.8463134766,767.7701416016,769.3697509766,688.7332153320,nan,692.5571899414,732.9173583984,525.5577392578,640.2568359375,720.9999389648,690.0261230469,686.7758789063,9.3207416534,9.3214683533,560.2576293945,658.1588134766,756.8718872070,797.0929565430
1296,769.3085327148,749.8590698242,771.3918457031,712.5593261719,752.6932983398,767.6998291016,769.3085327148,688.3609619141,nan,692.4771728516,732.7545166016,525.3952636719,639.9006958008,720.9999389648,690.0164184570,686.6838989258,9.3207416534,9.3214683533,560.0776367188,657.6287231445,756.7799072266,797.0844116211
1297,769.2473144531,749.7919311523,771.3189697266,712.3796997070,752.5402832031,767.6295166016,769.2473144531,687.9887084961,nan,692.3971557617,732.5916748047,525.2327880859,639.5445556641,720.9999389648,689.7907104492,686.5919189453,9.3207416534,9.3214683533,559.8976440430,657.0986328125,756.6879272461,797.0758666992
1298,769.1860961914,749.7025756836,771.2689819336,712.2000732422,752.3872680664,767.5592041016,769.1860961914,687.6164550781,nan,692.3171386719,732.4288330078,525.0703125000,639.1884155273,720.9999389648,689.5650024414,686.4999389648,9.3207416534,9.3214683533,559.7176513672,656.5817871094,756.5959472656,797.0673217773
1299,769.1248779297,749.6087646484,771.2030639648,712.0204467773,752.2342529297,767.4888916016,769.1248779297,687.2442016602,nan,692.2371215820,732.2659912109,524.9078369141,638.8322753906,720.9999389648,689.3392944336,686.4079589844,9.3207416534,9.3214683533,559.5376586914,656.0649414063,756.5039672852,797.0587768555
1300,769.0636596680,749.5228271484,771.1306152344,711.8408203125,752.0812377930,767.4185791016,769.0636596680,686.8719482422,nan,692.1571044922,732.1031494141,524.7458496094,638.4761352539,720.9999389648,689.1135864258,686.3159790039,9.3207416534,9.3214683533,559.3576660156,655.5480957031,756.4119873047,797.0502319336
1301,769.0024414063,749.4190063477,771.0630493164,711.6611938477,751.9282226563,767.3482666016,769.0024414063,686.4996948242,nan,692.0770874023,731.9403076172,524.5838623047,638.1199951172,720.9999389648,688.9310913086,686.2239990234,9.3207416534,9.3214683533,559.1776733398,655.0312500000,756.3200073242,797.0416870117
1302,768.9412231445,749.3201904297,771.0007934570,711.4815673828,751.7752075195,767.2779541016,768.9412231445,686.1274414063,nan,691.9970703125,731.7774658203,524.4218750000,637.7638549805,720.9999389648,688.8440551758,686.1320190430,9.3207416534,9.3214683533,558.9976806641,654.5144042969,756.2280273438,797.0331420898
1303,768.9046020508,749.2347412109,770.9389648438,711.3019409180,751.6221923828,767.2076416016,768.9046020508,685.7551879883,nan,691.9170532227,731.6146240234,524.2598876953,637.4077148438,720.9999389648,688.7570190430,686.0400390625,9.3207416534,9.3214683533,558.8176879883,653.9975585938,756.1360473633,797.0245971680
1304,768.8994750977,749.1348876953,770.8626708984,711.1223144531,751.4500122070,767.1373291016,768.8994750977,685.3829345703,nan,691.8370361328,731.4517822266,524.0979003906,637.0515747070,720.9999389648,688.6699829102,685.9480590820,9.3207416534,9.3214683533,558.6376953125,653.4807128906,756.0440673828,797.0160522461
